EPCI_Siren,wood_composition,BO_harvest,BI_harvest,BE_harvest
1,feuillus,1.20115048169007,0.23190529101937,3.62337617379203
2,feuillus,0,0,0
3,feuillus,641.43472318833,48.9229873618218,1545.65885053093
4,feuillus,201.602220734401,15.3764405644882,485.798859182319
200000172,feuillus,393.017426088703,214.082662991407,4620.46605840708
200000438,feuillus,1994.14541444348,152.400064882765,4806.85311100834
200000545,feuillus,420.692763382312,730.189201641547,771.738758456252
200000628,feuillus,8.30616091492299,48.51482291886,668.682996174955
200000800,feuillus,9127.75668591183,8484.28558794937,35791.0868976661
200000925,feuillus,3549.21194132504,2473.89308177861,10103.8407614495
200000933,feuillus,15929.3273674548,14806.3721744488,62460.9046503073
200004802,feuillus,80.4231159665833,482.5386957995,6677.40589975641
200005932,feuillus,12579.0834258965,11692.3073097106,49324.1749842151
200005957,feuillus,11517.3930203158,18363.1445659325,15921.6002338802
200006682,feuillus,11432.4320315682,7968.70262423433,32545.667791238
200006682,feuillus,11432.4320315682,7968.70262423433,32545.667791238
200006716,feuillus,2482.19700030731,4291.81965698566,4586.88140655604
200006930,feuillus,329.864856224907,1497.02339317911,7464.33804376149
200006971,feuillus,2239.94901973002,2070.06032331201,8771.64307300316
200007052,feuillus,749.546669429222,703.91696002877,2939.4294428865
200007177,feuillus,1110.56938630894,1032.27859406262,4354.68284037639
200010650,feuillus,8956.09528339818,4041.23418253452,32880.6860325997
200010700,feuillus,9890.92737049685,4639.31593330447,20289.4163330364
200011773,feuillus,363.104342948058,197.788544532682,4268.79619295316
200011781,feuillus,5119.48624667198,4754.95836579928,20057.4040565533
200012060,feuillus,5698.62005249884,2566.5780780042,21023.3548184688
200013050,feuillus,9250.79695211457,3141.59900983036,25888.6526160766
200015162,feuillus,374.310034786186,0,4404.45084430053
200016905,feuillus,1025.72566600556,558.728614816037,12058.8307551178
200017341,feuillus,1280.82811975293,5889.74630759257,29121.0442313113
200017846,feuillus,2529.84922613806,617.576562598863,12648.0623495468
200018083,feuillus,3623.94802064782,168.555721890596,8963.2872924961
200018166,feuillus,2529.64562673334,1377.9370487084,29739.50003805
200018406,feuillus,9654.55658294835,8973.9481554298,37856.7358343448
200018521,feuillus,1360.93687182122,1264.99615239779,5336.40537513136
200022986,feuillus,352.61758308398,1630.85632176341,8079.23454516737
200023075,feuillus,5160.05536518351,2323.14180943327,18961.7074646201
200023125,feuillus,1113.30808241179,267.622135195142,5572.55567673561
200023240,feuillus,2206.23409632774,533.424471270218,11038.2451545744
200023299,feuillus,166.533138284928,90.713172886912,1957.82848792017
200023307,feuillus,1522.83051310943,1697.81414349778,6456.53104425572
200023372,feuillus,114.618234452645,62.4343228319286,1347.49664215516
200023414,feuillus,15516.3934744708,7277.92741540652,31829.0242560878
200023620,feuillus,599.048168411405,979.981362683274,1878.18394273964
200023620,feuillus,599.048168411405,979.981362683274,1878.18394273964
200023737,feuillus,10495.4382186479,17169.460470506,32906.1410646741
200023778,feuillus,572.570265811973,43.6706134941335,1379.71685490323
200023794,feuillus,1001.72197925513,1116.82667873475,4247.1233673719
200023919,feuillus,2481.47638013572,607.850026267166,12398.6527270181
200026573,feuillus,8122.19643299882,3657.49204870684,29910.4820368862
200027027,feuillus,1247.28686079411,240.6217938557,3761.55807994176
200027076,feuillus,4810.69216989928,4471.55721275234,18863.3316394747
200027100,feuillus,88.9545080454189,533.727048272514,7385.7540794517
200027183,feuillus,36.5819252661543,169.191404355964,838.171346290053
200027217,feuillus,2577.11887799259,2873.24744471844,10926.526555159
200027308,feuillus,19857.6727487181,34383.2688114178,36515.3110723484
200029734,feuillus,3149.19660763711,1791.50725383438,12955.4073741158
200029999,feuillus,1352.19242494832,736.560101394611,15896.9012292568
200030195,feuillus,234.969528583834,1409.817171503,19509.1535259664
200030385,feuillus,10401.9688913738,9668.67082331349,40787.4339017602
200030435,feuillus,1670.79036920882,2163.63595157918,6446.00632696927
200030435,feuillus,1670.79036920882,2163.63595157918,6446.00632696927
200030526,feuillus,3266.3565321903,1107.344354663,9143.17102482772
200030526,feuillus,3266.3565321903,1107.344354663,9143.17102482772
200030633,feuillus,1121.33536267863,53.0586269094006,2771.06560566841
200030658,feuillus,678.616127256699,370.072148618064,7983.55588293641
200030674,feuillus,2133.70088513319,2378.87769491558,9046.51298054756
200032514,feuillus,2344.57611228217,2177.76530011343,9186.32065895539
200033025,feuillus,13419.0283738135,21395.9455355155,18553.1791843828
200033090,feuillus,754.203868614745,181.465540584713,3765.81870628058
200033116,feuillus,301.830564244416,164.411770767284,3548.4377661321
200033173,feuillus,1614.57193499925,388.118253605588,8081.58329578185
200033181,feuillus,2875.37104033473,2672.66864323541,11274.6930389252
200033207,feuillus,3067.03147676477,2850.81776952548,12026.2178189075
200033298,feuillus,4990.98144319467,380.668076175865,12026.7181704233
200033579,feuillus,1028.67008569091,47.8451202646933,2544.25986650767
200033827,feuillus,372.672916517681,0,4385.18711565361
200033868,feuillus,11088.8773468707,17608.4960872578,15436.373649326
200034023,feuillus,929.479560155976,1520.53322917824,2914.17898767491
200034023,feuillus,929.479560155976,1520.53322917824,2914.17898767491
200034031,feuillus,2942.93898868064,4814.34634558524,9226.93874127061
200034049,feuillus,2389.28034252927,3908.61758598378,7491.0636751335
200034056,feuillus,1734.63214521213,2837.68027857779,5438.55805508444
200034064,feuillus,3264.13575687025,5339.79131508517,10233.9806525636
200034098,feuillus,409.541029107021,223.083324798133,4814.72397635371
200034130,feuillus,868.317941879722,208.730274490318,4346.28127889893
200034197,feuillus,1336.43297933342,1489.99825956739,5666.23859014659
200034205,feuillus,180.152943107992,0,2119.83304916864
200034270,feuillus,5100.4152187168,1729.11803816346,14277.0601380403
200034379,feuillus,180.967184706761,836.973229268768,4146.35117579016
200034411,feuillus,320.736286741015,1483.40532617719,7348.76481502501
200034601,feuillus,1409.52860824682,6460.2699179329,31906.321682523
200034635,feuillus,259.135586090291,87.8508899813676,725.37120761086
200034692,feuillus,220.385769747653,1016.72571908535,5049.06708856973
200034700,feuillus,116.994116678403,701.964700070417,9713.83905679259
200034700,feuillus,116.994116678403,701.964700070417,9713.83905679259
200034718,feuillus,2005.3032407575,3480.57038263636,3678.62337566312
200034726,feuillus,1060.28014890297,1734.50957692332,3324.27550151112
200034825,feuillus,2360.50994665004,10001.5680702505,9648.13298105322
200034833,feuillus,6214.53883122002,6928.63180250927,26348.5414457422
200034874,feuillus,12785.6867117947,20385.2914500065,17674.884601207
200034882,feuillus,347.591798162772,189.338621763461,4086.42466970229
200034957,feuillus,580.855367777146,950.219806773895,1821.1444126542
200035087,feuillus,6.68014543850188,40.0726814913933,554.283933963072
200035103,feuillus,1701.2771448749,231.641555566882,5714.90533129478
200035111,feuillus,2460.1132801824,335.469992752145,8272.01894999396
200035129,feuillus,291.968422332798,1158.98758133076,6166.42160221105
200035129,feuillus,291.968422332798,1158.98758133076,6166.42160221105
200035137,feuillus,3824.60431289512,3571.24028199155,14998.7282621871
200035202,feuillus,496.290107524657,271.39802175794,5772.50754581397
200035319,feuillus,59.7829403959123,358.697642375474,4963.68431024633
200035327,feuillus,3715.10055892572,6072.16370736433,11659.244876129
200035442,feuillus,1204.65062909725,58.1555997886056,2973.9041522668
200035459,feuillus,1819.04640564422,2030.26527146115,7707.77389544188
200035533,feuillus,858.66789362653,957.334701279268,3640.59943912285
200035541,feuillus,3487.18821299462,3892.00354906474,14776.3378488851
200035632,feuillus,1619.27045812558,2648.52511487843,5077.78964543695
200035665,feuillus,7299.38151902214,3423.75752201753,14973.3371872563
200035707,feuillus,300.301590410196,1376.74391724075,6800.16692037906
200035715,feuillus,332.505780513833,1536.93521780825,7612.44819915101
200035723,feuillus,103.382981445827,423.818326789803,6016.76698005102
200035723,feuillus,103.382981445827,423.818326789803,6016.76698005102
200035731,feuillus,1764.72635617466,961.716363166409,20689.3796646613
200035756,feuillus,2304.97887064266,3770.70902428209,7226.7549280312
200035764,feuillus,2248.93466841781,2090.39358213248,8818.35689909991
200035772,feuillus,5296.0831393035,8443.98903021556,7321.28515547274
200035814,feuillus,2211.16716443543,301.522795150286,7434.94896481277
200035848,feuillus,1756.14805247006,1632.34649263536,6886.07833380741
200035855,feuillus,258.022514769534,1173.0401508769,5777.45210492899
200035863,feuillus,479.217371407287,2216.3803427587,10979.9106098347
200035970,feuillus,1978.83480008344,476.332318883823,9868.61304606882
200036069,feuillus,3081.88482984986,420.129653348077,10360.6780590494
200036077,feuillus,86.0167294061887,516.100376437132,7141.83490046931
200036135,feuillus,4938.8893639798,4586.52563178318,19404.1126812391
200036150,feuillus,10139.3502603078,4617.63805742529,37172.8128407155
200036465,feuillus,6096.60455091172,2066.8413155553,17065.5889920106
200036473,feuillus,2530.19458760648,1439.37090060267,10408.9092242545
200036499,feuillus,101.996133754785,0,1200.17342759263
200036523,feuillus,2745.2096847335,3060.65303360039,11639.2017364309
200036549,feuillus,10556.1254831215,4761.96683870787,38759.0827770481
200036572,feuillus,847.972642029269,947.881462387886,3590.0148146541
200037059,feuillus,2558.6201892505,760.5002583892,4632.9794709169
200037133,feuillus,3847.5993867941,943.764536766054,19218.789100394
200038958,feuillus,626.990494927926,0,7377.70446451207
200038990,feuillus,906.545754545569,175.026160531075,2734.67507822246
200039022,feuillus,3025.12666044716,583.359576695836,9121.92604164805
200039055,feuillus,10236.8993127111,7135.38520867406,29142.2440408024
200039063,feuillus,14562.7645398774,10150.6258409926,41457.049167504
200039204,feuillus,5178.2794602459,5773.29914977726,21954.9856685245
200039519,feuillus,3736.74899459877,6112.32436339585,11717.0568120793
200039642,feuillus,18831.2410460283,13173.3226140348,53562.2260051102
200039709,feuillus,10445.7093819151,7280.93126062853,29736.6812633474
200039758,feuillus,15748.9588434979,10977.4341381259,44833.8884642427
200039808,feuillus,477.620297443435,262.250999586271,5620.78777110795
200039824,feuillus,2001.2013795188,1090.08530429073,23526.9034814175
200039832,feuillus,1224.82728432028,680.918880791821,14437.103642097
200039857,feuillus,97.0796782120873,582.478069272524,8060.37428727826
200039865,feuillus,5606.52263833399,8938.94873069788,7750.43553626213
200039907,feuillus,2720.10611332472,4336.89305431804,3760.26432836815
200039915,feuillus,7.42144122087465,44.5286473252479,616.190690914723
200039931,feuillus,197.273983976548,1183.64390385929,16379.3512430033
200039949,feuillus,2016.63968259769,3215.29759066278,2787.79501450226
200040038,feuillus,4736.08905116576,3301.17731261554,13482.6238602021
200040095,feuillus,1198.69151596464,1336.42936096678,5082.23923718782
200040111,feuillus,746.98289498054,406.893121656067,8781.82208564278
200040111,feuillus,746.98289498054,406.893121656067,8781.82208564278
200040137,feuillus,4473.2763123339,7764.18884167205,8205.99023324552
200040178,feuillus,2513.96773501141,852.273152589096,7037.08757007453
200040202,feuillus,138.356768003348,830.140608020086,11487.5466814872
200040210,feuillus,98.9697242726852,593.818345636111,8217.30186418403
200040244,feuillus,2254.42626171465,1276.91962439726,9255.15275813554
200040251,feuillus,4395.35823212773,1067.77283207418,21964.5754392779
200040277,feuillus,9253.95003177061,8231.20619583938,34793.319052293
200040277,feuillus,9253.95003177061,8231.20619583938,34793.319052293
200040293,feuillus,4231.70725635038,2949.6100764524,12046.7576955329
200040350,feuillus,4927.97159102773,2684.3422487712,57935.1549363589
200040384,feuillus,1382.68567585397,1541.56570693035,5862.34181266192
200040392,feuillus,7443.08600133525,8298.34743627129,31557.3633565831
200040400,feuillus,2965.48341849385,3303.64102689321,12572.5243181576
200040418,feuillus,3145.64364405512,5140.62253631637,9873.77010216811
200040426,feuillus,1234.85742198546,367.699480491948,2234.2480922913
200040442,feuillus,43.3590434457923,260.154260674754,3600.03375936129
200040459,feuillus,239.95282957985,130.706012860568,2820.97899761372
200040475,feuillus,2646.99261853397,201.889267515303,6378.43169417232
200040491,feuillus,2271.94641030562,1237.56430480062,26709.8875991511
200040491,feuillus,2271.94641030562,1237.56430480062,26709.8875991511
200040509,feuillus,561.911697770792,306.081981712546,6606.05295090877
200040558,feuillus,5834.99130750773,5423.6472727748,22879.7379378516
200040566,feuillus,936.591341680713,510.175771484616,11010.9328939959
200040574,feuillus,1022.48845499169,556.965255971081,12020.7728405811
200040590,feuillus,626.918516146476,341.492199852146,7370.29844724483
200040590,feuillus,626.918516146476,341.492199852146,7370.29844724483
200040624,feuillus,109.290457977497,655.742747864984,9074.21628862591
200040624,feuillus,109.290457977497,655.742747864984,9074.21628862591
200040657,feuillus,827.981312819076,452.752103947894,9756.7762338386
200040681,feuillus,239.675022993456,222.566163341,4019.82198162881
200040681,feuillus,239.675022993456,222.566163341,4019.82198162881
200040715,feuillus,3711.81610979918,2021.88357200443,43637.5570443662
200040764,feuillus,380.785511661282,0,4480.64682340661
200040772,feuillus,3502.89927021526,3255.95859059173,13735.310491739
200040798,feuillus,169.42755713457,92.2898075448472,1991.85640415452
200040814,feuillus,1273.6696453218,5396.58546017831,5205.88109761416
200040830,feuillus,4255.30286153794,4762.12699589613,18015.6437557267
200040889,feuillus,686.478999551863,765.360126829561,2910.54909504411
200040905,feuillus,2957.12077783965,4837.54629810691,9271.40262595022
200040947,feuillus,3050.12380308738,141.866223399413,7544.01988355943
200040954,feuillus,812.834039189647,37.8062343809138,2010.42205154875
200041010,feuillus,2059.97093089463,1122.09798674748,24217.8212356306
200041051,feuillus,2423.73308724108,2702.23657863213,10276.1980312626
200041150,feuillus,5713.40390405222,6399.76177407051,24222.3602276196
200041168,feuillus,5972.552819041,6658.8399442103,25322.5637112146
200041283,feuillus,2049.21968844553,694.716523166194,5736.16685571607
200041317,feuillus,1217.97529272238,692.001131634039,5007.56417064688
200041325,feuillus,3003.79626582648,1018.33244617981,8408.2134670626
200041333,feuillus,2861.57535692095,1627.88598110554,11772.168936908
200041366,feuillus,1016.38806483278,553.642279217858,11949.0542759547
200041416,feuillus,1254.42153932974,713.612253241153,5160.53587174284
200041440,feuillus,4263.02342088003,4761.99428188023,18055.1266719186
200041465,feuillus,2179.2416103465,1186.05053019931,25581.9186649659
200041499,feuillus,856.703308441843,484.788599767315,3515.47865626601
200041515,feuillus,7370.98557277531,11752.1798055794,10189.6223748219
200041523,feuillus,9491.43048080677,5405.71887311276,39048.0204497799
200041556,feuillus,802.600696773552,3390.00609696595,3279.94212614773
200041572,feuillus,4856.22089307708,5412.78414614783,20589.1801301289
200041614,feuillus,626.267330853569,356.269425460066,2576.38674468021
200041622,feuillus,7133.11928357328,12362.0798450174,13085.0045891846
200041630,feuillus,13500.7367392322,23432.9968073017,24766.3918095764
200041689,feuillus,4852.16787199826,2760.28937616228,19961.2216261404
200041721,feuillus,16692.0521429194,7612.69515023632,61142.7952508548
200041762,feuillus,761.780250266862,433.359683187526,3133.87022195735
200041853,feuillus,6740.14478498357,3034.52405904022,24768.0779831125
200041861,feuillus,10105.192797017,4549.52402982584,37133.6538331519
200041879,feuillus,8521.90867832618,3836.70347422477,31315.5437224425
200041887,feuillus,5619.45175719975,2529.96962228906,20649.856017151
200041887,feuillus,5619.45175719975,2529.96962228906,20649.856017151
200041960,feuillus,2071.83117980772,96.3642409212894,5124.36105053408
200041994,feuillus,924.474305695679,525.91267900545,3803.17354849967
200042000,feuillus,6848.93280052395,10919.8273356248,9467.93861130753
200042174,feuillus,6363.01757892359,1228.50339395059,19194.6027082729
200042182,feuillus,2349.9042436612,179.551926049433,5667.64517561753
200042190,feuillus,5829.68995375952,271.148369942303,14418.8563367926
200042372,feuillus,1184.66393929543,1937.98870069355,3714.25355364628
200042414,feuillus,2788.67437397032,1941.09912692464,7947.74271767255
200042463,feuillus,413.554583932712,1887.32378100245,9307.60259232735
200042497,feuillus,369.438111473953,201.238646087438,4343.25844463231
200042604,feuillus,548.644423705886,74.8151486871663,1844.79190704873
200042620,feuillus,2676.57652774322,4645.68789396841,4910.03893156235
200042646,feuillus,1326.21022051836,6095.74397696488,30135.0790992173
200042653,feuillus,92.8886970253642,429.610223742309,2128.28175866708
200042703,feuillus,10907.4192340086,18927.9356874968,19996.6597452298
200042729,feuillus,211.018322324439,28.7752257715144,709.539505812624
200042901,feuillus,126.759646600151,69.5994817973659,1497.44161570354
200042935,feuillus,3658.47515574405,1990.90509615672,42846.0166612271
200042943,feuillus,286.499998936937,0,3371.20313360208
200042992,feuillus,2983.5719417563,5178.53455970036,5473.20587971094
200043016,feuillus,2019.80191312902,1149.01996588717,8309.21655896186
200043065,feuillus,3748.55230941421,3484.29405261477,14698.547087015
200043081,feuillus,3623.09381119622,3359.29472064015,14199.8079777751
200043123,feuillus,3046.47988808172,588.181760570234,9189.97478557409
200043156,feuillus,2219.34803129277,3846.4938295522,4071.17958649202
200043172,feuillus,4594.93536135952,19408.260239763,18780.2874204328
200043263,feuillus,4765.94061806685,223.128603137488,11783.9827457744
200043321,feuillus,9023.99898264289,419.777450515007,22319.3470675205
200043354,feuillus,449.325518155764,61.2716615666952,1510.83660693249
200043396,feuillus,3139.40727197633,146.01894288262,7764.84903937586
200043404,feuillus,6217.048586896,291.915340143375,15369.660696115
200043438,feuillus,916.306786636383,1590.41794684905,1680.9166295099
200043495,feuillus,9441.70996492891,2811.42728484236,17083.0430311481
200043602,feuillus,134.395208499291,621.577839309222,3079.28606882274
200043628,feuillus,4126.15755619235,2347.27840569106,16974.5045135073
200043693,feuillus,5172.52704807598,8246.99320301662,7150.48168566709
200043776,feuillus,1628.81039574065,7452.68257872971,36786.5351586636
200043974,feuillus,3059.05088399089,3410.5567309091,12969.8327085109
200043982,feuillus,2727.38933878273,3040.78500814596,11563.6466330494
200043990,feuillus,2432.22255035701,469.58752209863,7337.01344890874
200044014,feuillus,3005.98849359193,12736.4845802562,12286.4030998258
200044030,feuillus,4271.96290220542,200.67182308015,10560.8321285675
200044048,feuillus,1268.37924363758,58.9943834250036,3137.1442117236
200044253,feuillus,17382.6986521782,30166.106562173,31872.4669148555
200044394,feuillus,1680.0485735759,1873.0976332725,7123.10771144287
200044469,feuillus,3829.83418577875,6278.60178173018,12096.1690720057
200044618,feuillus,1776.99612446969,82.6509825334738,4395.13113613222
200046977,feuillus,1554.5763291204,846.801740252577,18276.2052954943
200048551,feuillus,1006.32093161399,76.9311377800757,2425.84561780832
200049187,feuillus,7607.73122145025,12129.6432267116,10516.8986576286
200049211,feuillus,1346.90067371447,6229.41561592944,30860.4192587626
200049484,feuillus,4594.25687632391,4268.60141712762,18045.0447971654
200054781,feuillus,2808.14531089787,675.034930504295,14055.8991177379
200054781,feuillus,2808.14531089787,675.034930504295,14055.8991177379
200054781,feuillus,2808.14531089787,675.034930504295,14055.8991177379
200054781,feuillus,2808.14531089787,675.034930504295,14055.8991177379
200054781,feuillus,2808.14531089787,675.034930504295,14055.8991177379
200054781,feuillus,2808.14531089787,675.034930504295,14055.8991177379
200054807,feuillus,0,0,0
200054807,feuillus,0,0,0
200054807,feuillus,0,0,0
200055481,feuillus,3160.88368688683,2938.05376640134,12394.2241893229
200055655,feuillus,1313.28389029625,316.074882382359,6552.25852983458
200055655,feuillus,1313.28389029625,316.074882382359,6552.25852983458
200055887,feuillus,2630.37660053649,200.792337666379,6341.09382755408
200056232,feuillus,1621.12507483651,389.693527604931,8114.38440194242
200056380,feuillus,917.24978958723,220.492737881546,4591.20489889541
200057859,feuillus,1127.86447699934,271.121268509457,5645.4162986723
200057958,feuillus,1370.81919891197,329.523845892301,6861.50260593327
200058360,feuillus,3250.61066533233,3021.45534427757,12746.055005274
200058477,feuillus,1071.6602715961,257.610642210601,5364.09159724935
200058485,feuillus,739.87977134971,177.855714266757,3703.39646776377
200058519,feuillus,1948.23414251297,468.325515027156,9751.69712857175
200058519,feuillus,1948.23414251297,468.325515027156,9751.69712857175
200058782,feuillus,1088.49121928606,261.65654309761,5448.33727423333
200059228,feuillus,2292.3938200695,551.056206747476,11474.3550299825
200059228,feuillus,2292.3938200695,551.056206747476,11474.3550299825
200059392,feuillus,4849.44767040471,2641.56905623671,57011.9971170671
200059400,feuillus,1264.47712648474,5320.73201493044,5168.57573066328
200059889,feuillus,4894.00488041032,1176.44348086787,24496.4669790432
200060010,feuillus,4033.01368071699,307.602738359771,9718.31281432252
200065563,feuillus,1287.05855657145,175.507984987015,4327.67582512359
200065589,feuillus,706.004379934443,96.2733245365149,2373.90759874417
200065597,feuillus,804.119289286934,109.652630357309,2703.81451643724
200065647,feuillus,10213.4910766136,4598.28169683037,37531.6186128495
200065787,feuillus,3509.67644674926,1646.20538097525,7199.45501114024
200065886,feuillus,2820.16371305611,1535.44433522492,33127.1083715229
200065894,feuillus,1049.55229446132,571.707347389501,12338.9458868099
200065928,feuillus,5639.89583907451,1088.89078081141,17013.242318496
200066009,feuillus,11456.9585666018,3884.08254435932,32070.2686820786
200066017,feuillus,2330.87074987741,1091.34531214262,4789.01390690321
200066025,feuillus,6237.36213658689,2114.56026978987,17459.5970147683
200066033,feuillus,5491.14167027164,1863.27075959753,15384.0899055493
200066041,feuillus,9506.27979032111,3222.77288346113,26609.9371199033
200066058,feuillus,5099.34012713126,1728.75356582669,14274.0507463413
200066108,feuillus,23188.2419538513,36977.9131236049,32077.5925288308
200066116,feuillus,12604.4983840751,20099.4647112788,17434.1906324587
200066124,feuillus,7509.82952150528,12285.3108582574,23545.4208255197
200066132,feuillus,11959.609866262,19072.7520671663,16547.45695567
200066140,feuillus,15206.9944502953,24247.5993409241,21027.8950135177
200066157,feuillus,22140.627972653,35300.6580156808,30607.1197610291
200066165,feuillus,11059.5710312096,17633.2006145027,15288.708860288
200066173,feuillus,11453.9676065347,18262.0201152551,15833.9211834988
200066223,feuillus,2639.01934260909,4317.16497585795,8274.06545121712
200066231,feuillus,1819.0653837394,2977.62457631331,5715.32283596295
200066280,feuillus,2923.97984940158,2714.22349230611,11471.0014882243
200066322,feuillus,2046.97740583628,3348.64508954756,6417.84800876348
200066330,feuillus,7704.0824940493,7160.97485086567,30208.6805662657
200066348,feuillus,1990.96331242816,9175.98010078834,45404.0801992479
200066355,feuillus,34.8784962238141,161.31304503514,799.142087897008
200066363,feuillus,4935.15845919652,8083.57563709254,15540.344182898
200066371,feuillus,15630.7073172238,25611.298100116,49047.9757471193
200066389,feuillus,1433.29972799111,195.449962907878,4819.40510889181
200066405,feuillus,5265.94717469741,2469.97998432236,10802.1210360829
200066405,feuillus,5265.94717469741,2469.97998432236,10802.1210360829
200066413,feuillus,12948.027950317,6070.7975876195,26570.1276855943
200066462,feuillus,13804.4263367595,6508.78511490812,28502.5295791657
200066462,feuillus,13804.4263367595,6508.78511490812,28502.5295791657
200066512,feuillus,3822.0547778576,16194.187651367,15621.9179715691
200066520,feuillus,2421.87673718608,10216.6599632233,9900.77496052817
200066553,feuillus,5542.6069301512,11094.11547679,30788.7900657798
200066553,feuillus,5542.6069301512,11094.11547679,30788.7900657798
200066561,feuillus,5447.0788007852,8910.86224333579,17078.1190527674
200066587,feuillus,661.059095313754,360.089100699362,7771.66840385628
200066603,feuillus,833.886314195418,3524.7583840476,3408.76355439306
200066637,feuillus,3101.27687352459,1400.57665255949,25633.9690780151
200066645,feuillus,2597.72070082939,11006.6388212919,10617.6865743801
200066652,feuillus,1990.28248133701,3255.8980079308,6240.09352682966
200066660,feuillus,3674.68609988897,1680.27078011156,30364.661476446
200066678,feuillus,5390.17085199826,2484.93106219871,44378.4584342552
200066710,feuillus,2842.0685184277,387.554797967413,9556.3260566083
200066728,feuillus,284.243431949721,38.7604679931438,955.755604605769
200066744,feuillus,9126.74356536831,38607.8476221459,37372.8089127076
200066744,feuillus,9126.74356536831,38607.8476221459,37372.8089127076
200066751,feuillus,4749.51312455196,20084.2039457517,19444.6924316535
200066769,feuillus,2537.01627775617,10707.3428999429,10354.1640850294
200066777,feuillus,3737.60229147097,721.61628399687,11274.806359792
200066785,feuillus,3043.41243686481,587.58952988974,9180.72154892883
200066793,feuillus,2455.67056980351,1337.6416924946,28869.8204334723
200066801,feuillus,2013.70517410881,274.596160105747,6770.99200842246
200066819,feuillus,1478.84402266117,2419.23714476366,4636.590584267
200066827,feuillus,2106.47480474823,758.169161408728,5226.97577456105
200066827,feuillus,2106.47480474823,758.169161408728,5226.97577456105
200066835,feuillus,8167.05013950628,14161.9491248024,15010.5665614409
200066850,feuillus,12312.5073357971,21329.7007976924,22585.9324999647
200066868,feuillus,2206.64322437121,426.035077972659,6656.53355272874
200066876,feuillus,1795.71189031209,3116.78627657694,3294.13906156307
200066884,feuillus,2481.16217314919,4058.92683710047,7779.13897191222
200066892,feuillus,9598.26695535218,16659.5470502588,17607.5161452768
200066918,feuillus,1124.05086054472,5195.78480176635,25746.3794398249
200066926,feuillus,2271.36511292288,3715.72036421742,7121.36637443315
200066975,feuillus,6614.30707653103,1969.52071757748,11967.3759127654
200067023,feuillus,860.175878998247,117.296710772488,2892.30224832316
200067031,feuillus,1467.70194817745,200.141174751471,4935.08100869517
200067049,feuillus,709.406640893217,0,8347.48307033591
200067064,feuillus,1999.75768037524,3269.5388662058,6277.85672627748
200067072,feuillus,568.698554984799,109.798235863402,1715.52925766846
200067080,feuillus,11239.6258608026,7834.31170594977,31996.7902151885
200067106,feuillus,0,0,0
200067114,feuillus,6441.24544375727,4489.71569035126,18336.836273812
200067122,feuillus,1412.5526496804,2310.79125768229,4428.74854611365
200067130,feuillus,34685.7261928711,24186.0336887163,98785.2029620999
200067130,feuillus,34685.7261928711,24186.0336887163,98785.2029620999
200067155,feuillus,4888.90098897517,7997.74059222092,15328.0751354055
200067163,feuillus,6969.39964782921,11408.4381409196,21898.7593380979
200067171,feuillus,6117.28669003945,9991.48902057237,19251.7151403351
200067189,feuillus,5010.4248911187,21229.3558349622,20479.1535446384
200067197,feuillus,3220.96777662043,621.870016278201,9716.33286275426
200067205,feuillus,4930.85527614189,672.389355837531,16579.7764730977
200067213,feuillus,12604.3379701368,21693.0222708354,23118.7776496193
200067221,feuillus,3896.98489814597,752.38817340442,11755.5980244055
200067239,feuillus,2446.89595147201,2729.32750772211,10371.7193952684
200067247,feuillus,1902.99982320566,367.410856955548,5740.56650123626
200067254,feuillus,1774.73825048192,1978.66780100313,7524.575132309
200067262,feuillus,5411.44178652971,6033.25342038561,22943.5525412282
200067288,feuillus,3429.95849753314,3824.08416339875,14542.4151467866
200067296,feuillus,2472.07894875971,2761.96098208192,10468.8300947015
200067304,feuillus,7465.99010156488,5216.48037375416,21241.8887924374
200067320,feuillus,82.5565110354419,495.339066212652,6854.53836531802
200067320,feuillus,82.5565110354419,495.339066212652,6854.53836531802
200067346,feuillus,1658.29624878186,126.480222364718,3995.97991981387
200067361,feuillus,15797.8721427095,25832.6412448427,49578.6581996614
200067361,feuillus,15797.8721427095,25832.6412448427,49578.6581996614
200067379,feuillus,4766.4084143821,8271.20852411969,8738.08003765257
200067429,feuillus,13198.0350639407,9199.37388285832,37571.9587487638
200067437,feuillus,399.613834706802,2397.68300824081,33179.3135024043
200067445,feuillus,226.857092055317,1340.58022546962,18566.9484530944
200067452,feuillus,10.1263193439293,60.7579160635758,840.772503244799
200067460,feuillus,5556.0691110958,1072.7064125383,16760.3716136884
200067478,feuillus,5962.96650225787,9750.61089195397,18713.7258747656
200067486,feuillus,7584.99623618278,12093.3949350683,10485.4699006075
200067502,feuillus,5778.71751659321,9213.49345079292,7988.47707996295
200067510,feuillus,3251.43935810602,13753.9674560179,13288.5060100031
200067544,feuillus,2504.51067848668,10583.7068603506,10259.2217199921
200067551,feuillus,1666.5066838473,907.771933477795,19592.1021758641
200067593,feuillus,3140.21665242415,13274.6578976227,12868.7628020147
200067627,feuillus,985.701704489718,445.155608479227,8147.43347449653
200067635,feuillus,1091.61842266623,83.2590322372548,2630.46201803653
200067643,feuillus,5969.91595255482,9518.33713496261,8252.78906943437
200067650,feuillus,3813.75017703239,6080.58140550251,5272.11371562057
200067668,feuillus,4927.62787301794,4523.09566924263,19057.7287163197
