epci_insee_id,aldo_biomass_category,biomass_carbon_content
200049484,mixte,79.8729912973731
200054781,conifere,77.3697211285485
200054781,conifere,77.3697211285485
200054781,conifere,77.3697211285485
200054781,conifere,77.3697211285485
200054781,conifere,77.3697211285485
200054781,conifere,77.3697211285485
200054781,feuillu,94.9460555394728
200054781,feuillu,94.9460555394728
200054781,feuillu,94.9460555394728
200054781,feuillu,94.9460555394728
200054781,feuillu,94.9460555394728
200054781,feuillu,94.9460555394728
200054781,mixte,79.1909331035093
200054781,mixte,79.1909331035093
200054781,mixte,79.1909331035093
200054781,mixte,79.1909331035093
200054781,mixte,79.1909331035093
200054781,mixte,79.1909331035093
200054807,conifere,34.6188404725815
200054807,conifere,34.6188404725815
200054807,conifere,34.6188404725815
200054807,feuillu,37.7054913305097
200054807,feuillu,37.7054913305097
200054807,feuillu,37.7054913305097
200054807,mixte,35.982212453974
200054807,mixte,35.982212453974
200054807,mixte,35.982212453974
200055481,conifere,77.3697211285485
200055481,feuillu,94.9460555394728
200055481,mixte,79.1909331035093
200055655,conifere,77.3697211285486
200055655,conifere,77.3697211285486
200055655,feuillu,94.9460555394728
200055655,feuillu,94.9460555394728
200055655,mixte,79.1909331035093
200055655,mixte,79.1909331035093
200055887,conifere,79.4209619188898
200055887,feuillu,82.281353897693
200055887,mixte,83.2695672216787
200056232,conifere,77.3697211285485
200056232,feuillu,94.9460555394728
200056232,mixte,79.1909331035093
200056380,conifere,77.3697211285485
200056380,feuillu,94.9460555394728
200056380,mixte,79.1909331035092
200057859,conifere,77.3697211285485
200057859,feuillu,94.9460555394728
200057859,mixte,79.1909331035092
200057958,conifere,77.3697211285485
200057958,feuillu,94.9460555394728
200057958,mixte,79.1909331035093
200058360,conifere,77.3697211285486
200058360,feuillu,94.9460555394728
200058360,mixte,79.1909331035093
200058477,conifere,77.3697211285485
200058477,feuillu,94.9460555394728
200058477,mixte,79.1909331035093
200058485,conifere,77.3697211285485
200058485,feuillu,94.9460555394728
200058485,mixte,79.1909331035092
200058519,conifere,77.3697211285485
200058519,conifere,77.3697211285485
200058519,feuillu,94.9460555394728
200058519,feuillu,94.9460555394728
200058519,mixte,79.1909331035093
200058519,mixte,79.1909331035093
200058782,conifere,77.3697211285486
200058782,feuillu,94.9460555394728
200058782,mixte,79.1909331035093
200059228,conifere,77.3697211285485
200059228,conifere,77.3697211285485
200059228,feuillu,94.9460555394728
200059228,feuillu,94.9460555394728
200059228,mixte,79.1909331035093
200059228,mixte,79.1909331035093
200059392,conifere,86.2327730355441
200059392,feuillu,94.4673300737617
200059392,mixte,94.992996561636
200059400,conifere,94.0229442679184
200059400,feuillu,86.0739462399316
200059400,mixte,83.2231755699962
200059889,conifere,77.3697211285486
200059889,feuillu,94.9460555394728
200059889,mixte,79.1909331035093
200060010,conifere,79.4209619188898
200060010,feuillu,82.281353897693
200060010,mixte,83.2695672216788
200065563,conifere,77.3697211285485
200065563,feuillu,94.7862933869384
200065563,mixte,79.1285780380734
200065589,conifere,77.3697211285486
200065589,feuillu,94.9460555394728
200065589,mixte,79.1909331035093
200065597,conifere,77.3697211285485
200065597,feuillu,93.1092359896043
200065597,mixte,79.2247339387427
200065647,conifere,101.967238154
200065647,feuillu,93.4383878179642
200065647,mixte,100.541617084193
200065787,conifere,77.3697211285485
200065787,feuillu,94.9460555394728
200065787,mixte,79.1909331035092
200065886,conifere,94.0229442679184
200065886,feuillu,86.0739462399316
200065886,mixte,83.2231755699963
200065894,conifere,90.5438056240546
200065894,feuillu,87.8764756394524
200065894,mixte,82.0646428871098
200065928,conifere,79.2154284639864
200065928,feuillu,82.2555583975416
200065928,mixte,83.0172564380763
200066009,conifere,86.5728352008834
200066009,feuillu,94.5323942329746
200066009,mixte,94.992996561636
200066017,conifere,77.3697211285485
200066017,feuillu,94.9460555394728
200066017,mixte,79.1909331035093
200066025,conifere,86.2327730355441
200066025,feuillu,94.4673300737617
200066025,mixte,94.9929965616359
200066033,conifere,86.2327730355441
200066033,feuillu,94.4631986687408
200066033,mixte,94.992996561636
200066041,conifere,102.545132364878
200066041,feuillu,93.9075140037339
200066041,mixte,103.035036990082
200066058,conifere,98.8569157988148
200066058,feuillu,94.3881627655255
200066058,mixte,95.4779701172114
200066108,conifere,86.2094655708517
200066108,feuillu,94.4719668227033
200066108,mixte,94.6274126457643
200066116,conifere,86.2327730355441
200066116,feuillu,94.4673300737617
200066116,mixte,94.9929965616359
200066124,conifere,55.2504109067574
200066124,feuillu,75.3758015917448
200066124,mixte,63.5947668479442
200066132,conifere,86.2327730355441
200066132,feuillu,94.4673300737617
200066132,mixte,94.992996561636
200066140,conifere,86.0006679909362
200066140,feuillu,94.6036926068833
200066140,mixte,93.9929664281735
200066157,conifere,86.2327730355441
200066157,feuillu,94.4673300737617
200066157,mixte,94.992996561636
200066165,conifere,86.2327730355441
200066165,feuillu,94.4673300737617
200066165,mixte,94.9929965616359
200066173,conifere,86.2327730355441
200066173,feuillu,94.4673300737617
200066173,mixte,94.9929965616359
200066223,conifere,71.6795326532577
200066223,feuillu,83.2190496176306
200066223,mixte,82.2908429248377
200066231,conifere,50.7447686360513
200066231,feuillu,73.0202958975753
200066231,mixte,58.8320667736962
200066280,conifere,77.3697211285486
200066280,feuillu,94.9460555394728
200066280,mixte,79.1909331035093
200066322,conifere,45.1723896319632
200066322,feuillu,72.9972823485255
200066322,mixte,58.8320667736962
200066330,conifere,77.3697211285485
200066330,feuillu,94.9460555394728
200066330,mixte,79.1909331035093
200066348,conifere,71.097458958916
200066348,feuillu,81.2080206311168
200066348,mixte,66.941171672578
200066355,conifere,34.6246783719403
200066355,feuillu,37.7066856420856
200066355,mixte,35.9823175713765
200066363,conifere,76.7921014403803
200066363,feuillu,91.6506489899618
200066363,mixte,85.5988794488598
200066371,conifere,80.1891953304169
200066371,feuillu,75.6452556645529
200066371,mixte,78.318826311914
200066389,conifere,79.0107137608216
200066389,feuillu,84.311940605164
200066389,mixte,82.7135864279942
200066405,conifere,77.3697211285485
200066405,conifere,77.3697211285485
200066405,feuillu,94.9460555394728
200066405,feuillu,94.9460555394728
200066405,mixte,79.1909331035093
200066405,mixte,79.1909331035093
200066413,conifere,77.3697211285485
200066413,feuillu,94.9460555394728
200066413,mixte,79.1909331035093
200066462,conifere,77.3697211285486
200066462,conifere,77.3697211285486
200066462,feuillu,94.9460555394728
200066462,feuillu,94.9460555394728
200066462,mixte,79.1909331035093
200066462,mixte,79.1909331035093
200066512,conifere,94.0229442679184
200066512,feuillu,86.0739462399316
200066512,mixte,83.2231755699963
200066520,conifere,94.0229442679184
200066520,feuillu,86.0739462399316
200066520,mixte,83.2231755699963
200066553,conifere,94.0229442679184
200066553,conifere,94.0229442679184
200066553,feuillu,86.0739462399316
200066553,feuillu,86.0739462399316
200066553,mixte,83.2231755699963
200066553,mixte,83.2231755699963
200066561,conifere,93.5562863952221
200066561,feuillu,85.1367998419112
200066561,mixte,82.4724160572923
200066587,conifere,94.0229442679184
200066587,feuillu,86.0739462399316
200066587,mixte,83.2231755699963
200066603,conifere,94.0229442679184
200066603,feuillu,86.0739462399316
200066603,mixte,83.2231755699963
200066637,conifere,94.0229442679184
200066637,feuillu,86.0739462399316
200066637,mixte,83.2231755699962
200066645,conifere,94.0229442679184
200066645,feuillu,86.0739462399316
200066645,mixte,83.2231755699962
200066652,conifere,45.1723896319632
200066652,feuillu,72.9972823485255
200066652,mixte,58.8320667736961
200066660,conifere,94.0229442679183
200066660,feuillu,86.0739462399316
200066660,mixte,83.2231755699963
200066678,conifere,94.0229442679184
200066678,feuillu,86.0739462399316
200066678,mixte,83.2231755699962
200066710,conifere,79.4178731660057
200066710,feuillu,82.6576413504191
200066710,mixte,83.1861169072405
200066728,conifere,79.4209619188898
200066728,feuillu,82.4001894566989
200066728,mixte,83.2695672216787
200066744,conifere,94.0229442679184
200066744,conifere,94.0229442679184
200066744,feuillu,86.0739462399316
200066744,feuillu,86.0739462399316
200066744,mixte,83.2231755699962
200066744,mixte,83.2231755699962
200066751,conifere,94.0229442679184
200066751,feuillu,86.0739462399316
200066751,mixte,83.2231755699963
200066769,conifere,91.7862149565608
200066769,feuillu,84.6189178282871
200066769,mixte,80.5202550138119
200066777,conifere,79.4209619188898
200066777,feuillu,82.2813538976931
200066777,mixte,83.2695672216787
200066785,conifere,79.4209619188899
200066785,feuillu,82.2813538976931
200066785,mixte,83.2695672216788
200066793,conifere,69.4881989488397
200066793,feuillu,88.1849082931464
200066793,mixte,83.416826867871
200066801,conifere,78.0205300836236
200066801,feuillu,86.1289425049281
200066801,mixte,80.9533058706195
200066819,conifere,62.1574522162882
200066819,feuillu,76.4895074774032
200066819,mixte,79.7168975319558
200066827,conifere,77.3697211285485
200066827,conifere,77.3697211285485
200066827,feuillu,94.9388399711679
200066827,feuillu,94.9388399711679
200066827,mixte,79.1909331035092
200066827,mixte,79.1909331035092
200066835,conifere,77.3697211285485
200066835,feuillu,94.9460555394729
200066835,mixte,79.1909331035092
200066850,conifere,77.3697211285486
200066850,feuillu,94.9460555394728
200066850,mixte,79.1909331035093
200066868,conifere,79.2834677706931
200066868,feuillu,82.1011757504718
200066868,mixte,82.9616908342224
200066876,conifere,77.3697211285485
200066876,feuillu,94.9460555394728
200066876,mixte,79.1909331035092
200066884,conifere,45.2112833856542
200066884,feuillu,72.9980531237348
200066884,mixte,58.8578956922945
200066892,conifere,85.679092479588
200066892,feuillu,94.8450471088304
200066892,mixte,91.9288944147893
200066918,conifere,90.7389257793718
200066918,feuillu,65.69226997238
200066918,mixte,71.594350637245
200066926,conifere,45.1723896319632
200066926,feuillu,72.9972823485254
200066926,mixte,58.8320667736962
200066975,conifere,77.3697211285485
200066975,feuillu,94.9460555394728
200066975,mixte,79.1909331035092
200067023,conifere,79.4209619188898
200067023,feuillu,82.281353897693
200067023,mixte,83.2695672216787
200067031,conifere,79.4209619188898
200067031,feuillu,83.8288586700951
200067031,mixte,83.2278974820162
200067049,conifere,127.977434512876
200067049,feuillu,80.2790271272914
200067049,mixte,112.673802852009
200067064,conifere,94.0229442679183
200067064,feuillu,86.0739462399316
200067064,mixte,83.2231755699963
200067072,conifere,78.8374609741796
200067072,feuillu,82.2211969370855
200067072,mixte,83.1814046306553
200067080,conifere,85.3415164191982
200067080,feuillu,94.5331144683769
200067080,mixte,94.1990189838054
200067106,conifere,56.4106186936452
200067106,feuillu,83.7213500007327
200067106,mixte,76.4544850808893
200067114,conifere,79.7752668944759
200067114,feuillu,94.7702695568647
200067114,mixte,85.413519852154
200067122,conifere,45.1723896319632
200067122,feuillu,72.9972823485255
200067122,mixte,58.8320667736962
200067130,conifere,81.9835805551523
200067130,conifere,81.9835805551523
200067130,feuillu,94.8399427303221
200067130,feuillu,94.8399427303221
200067130,mixte,88.2952608227409
200067130,mixte,88.2952608227409
200067155,conifere,94.0229442679184
200067155,feuillu,86.0739462399316
200067155,mixte,83.2231755699963
200067163,conifere,94.0229442679184
200067163,feuillu,86.0739462399316
200067163,mixte,83.2231755699963
200067171,conifere,94.0229442679184
200067171,feuillu,86.0739462399316
200067171,mixte,83.2231755699962
200067189,conifere,94.0229442679184
200067189,feuillu,86.0739462399316
200067189,mixte,83.2231755699963
200067197,conifere,79.4209619188898
200067197,feuillu,82.281353897693
200067197,mixte,83.2695672216788
200067205,conifere,79.3919663470683
200067205,feuillu,82.6321891986332
200067205,mixte,82.9766786676593
200067213,conifere,77.3697211285486
200067213,feuillu,94.9460555394728
200067213,mixte,79.1909331035093
200067221,conifere,79.4209619188898
200067221,feuillu,82.281353897693
200067221,mixte,83.2695672216788
200067239,conifere,45.1723896319632
200067239,feuillu,72.9972823485255
200067239,mixte,58.8320667736962
200067247,conifere,79.3487528388408
200067247,feuillu,82.1390772464614
200067247,mixte,82.9520199034474
200067254,conifere,59.5539407971622
200067254,feuillu,84.1506677319956
200067254,mixte,79.320187811697
200067262,conifere,76.7856980965037
200067262,feuillu,91.3620048222875
200067262,mixte,85.603772399232
200067288,conifere,45.4219094971765
200067288,feuillu,73.9208476908994
200067288,mixte,58.948372096716
200067296,conifere,45.1723896319632
200067296,feuillu,73.7513751972646
200067296,mixte,59.3388281871799
200067304,conifere,77.3697211285485
200067304,feuillu,94.9460555394728
200067304,mixte,79.1909331035093
200067320,conifere,68.2178583696723
200067320,conifere,68.2178583696723
200067320,feuillu,74.7719265928409
200067320,feuillu,74.7719265928409
200067320,mixte,78.3244488341402
200067320,mixte,78.3244488341402
200067346,conifere,76.3305918080737
200067346,feuillu,81.4649704013925
200067346,mixte,80.5817719632299
200067361,conifere,75.0251751861869
200067361,conifere,75.0251751861869
200067361,feuillu,77.3399794073523
200067361,feuillu,77.3399794073523
200067361,mixte,74.8939888076514
200067361,mixte,74.8939888076514
200067379,conifere,77.3697211285485
200067379,feuillu,94.9460555394728
200067379,mixte,79.1909331035093
200067429,conifere,80.3638403981911
200067429,feuillu,94.7373917992069
200067429,mixte,88.1039997863365
200067437,conifere,64.8057509463488
200067437,feuillu,63.8226614061338
200067437,mixte,65.3410649525091
200067445,conifere,68.2178583696724
200067445,feuillu,74.7719265928409
200067445,mixte,78.3244488341402
200067452,conifere,68.2178583696724
200067452,feuillu,74.7719265928409
200067452,mixte,78.3244488341402
200067460,conifere,79.4209619188899
200067460,feuillu,82.281353897693
200067460,mixte,83.2695672216788
200067478,conifere,94.0229442679184
200067478,feuillu,86.0739462399316
200067478,mixte,83.2231755699963
200067486,conifere,86.2070741015445
200067486,feuillu,94.441577306747
200067486,mixte,94.9228392525063
200067502,conifere,107.672144191253
200067502,feuillu,98.3729899059033
200067502,mixte,111.698068615896
200067510,conifere,94.0229442679184
200067510,feuillu,86.0739462399316
200067510,mixte,83.2231755699962
200067544,conifere,94.0229442679184
200067544,feuillu,86.0739462399316
200067544,mixte,83.2231755699962
200067551,conifere,74.7323426629876
200067551,feuillu,93.1461150359092
200067551,mixte,88.3020691218243
200067593,conifere,94.0229442679184
200067593,feuillu,86.0739462399316
200067593,mixte,83.2231755699962
200067627,conifere,94.0229442679184
200067627,feuillu,86.0739462399316
200067627,mixte,83.2231755699962
200067635,conifere,79.4209619188898
200067635,feuillu,82.281353897693
200067635,mixte,83.2695672216788
200067643,conifere,86.2327730355441
200067643,feuillu,94.4673300737617
200067643,mixte,94.992996561636
200067650,conifere,97.337794188941
200067650,feuillu,95.5601667925895
200067650,mixte,100.374559211104
200067668,conifere,77.3697211285485
200067668,conifere,77.3697211285485
200067668,feuillu,94.9460555394728
200067668,feuillu,94.9460555394728
200067668,mixte,79.1909331035093
200067668,mixte,79.1909331035093
200067676,conifere,77.3697211285485
200067676,feuillu,94.9460555394728
200067676,mixte,79.1909331035092
200067684,conifere,77.3697211285485
200067684,feuillu,94.9460555394728
200067684,mixte,79.1909331035092
200067692,conifere,91.781193868796
200067692,feuillu,92.7489914910994
200067692,mixte,86.3387722441965
200067700,conifere,77.3697211285486
200067700,feuillu,94.9460555394728
200067700,mixte,79.1909331035093
200067742,conifere,68.2178583696724
200067742,conifere,68.2178583696724
200067742,feuillu,74.7719265928409
200067742,feuillu,74.7719265928409
200067742,mixte,78.3244488341402
200067742,mixte,78.3244488341402
200067759,conifere,86.2047976351205
200067759,feuillu,94.4334155450174
200067759,mixte,94.8987975283548
200067767,conifere,68.2172991730149
200067767,feuillu,74.7524680878399
200067767,mixte,78.3220315629238
200067783,conifere,109.626358311255
200067783,feuillu,108.940552366226
200067783,mixte,113.801008882482
200067791,conifere,71.6288551825668
200067791,feuillu,87.6942262544115
200067791,mixte,81.4902497656714
200067817,conifere,93.9718832689483
200067817,feuillu,88.1748703294904
200067817,mixte,84.6247162641917
200067825,conifere,68.2178583696723
200067825,conifere,68.2178583696723
200067825,feuillu,74.7719265928409
200067825,feuillu,74.7719265928409
200067825,mixte,78.3244488341402
200067825,mixte,78.3244488341402
200067841,conifere,93.85850579804
200067841,feuillu,98.7218098205881
200067841,mixte,103.246759649265
200067866,conifere,79.4209619188898
200067866,feuillu,82.281353897693
200067866,mixte,83.2695672216788
200067874,conifere,86.2376888630923
200067874,feuillu,95.2133089033849
200067874,mixte,95.0140812400257
200067882,conifere,84.5190490173554
200067882,feuillu,92.8890262076585
200067882,mixte,80.634508759259
200067890,conifere,94.0145304055421
200067890,feuillu,86.0918695496941
200067890,mixte,83.316246510901
200067908,conifere,82.8424214507522
200067908,feuillu,93.6378738031888
200067908,mixte,79.7077994977703
200067916,conifere,78.1931850868966
200067916,feuillu,94.8588207111887
200067916,mixte,84.6019877589732
200067924,conifere,86.2327730355441
200067924,feuillu,94.4673300737617
200067924,mixte,94.992996561636
200067932,conifere,79.3412863839202
200067932,feuillu,82.2486372709927
200067932,mixte,83.2441033009358
200067940,conifere,76.7921014403803
200067940,feuillu,91.6506489899618
200067940,mixte,85.6133058210597
200067957,conifere,86.2327730355441
200067957,feuillu,94.4673300737617
200067957,mixte,94.992996561636
200067965,conifere,77.3697211285486
200067965,feuillu,94.9460555394728
200067965,mixte,79.1909331035093
200067973,conifere,77.3697211285485
200067973,feuillu,94.9460555394728
200067973,mixte,79.1909331035093
200067981,conifere,79.4209619188898
200067981,feuillu,82.2785108745637
200067981,mixte,83.2577860152241
200067999,conifere,77.3697211285485
200067999,feuillu,94.9460555394728
200067999,mixte,79.1909331035093
200068005,conifere,77.3697211285485
200068005,feuillu,94.9460555394728
200068005,mixte,79.1909331035092
200068047,conifere,77.3697211285485
200068047,feuillu,94.9460555394728
200068047,mixte,79.1909331035092
200068070,conifere,112.256749656592
200068070,feuillu,92.4103811004026
200068070,mixte,104.318102298979
200068088,conifere,77.9044549106938
200068088,conifere,77.9044549106938
200068088,feuillu,94.9044875172935
200068088,feuillu,94.9044875172935
200068088,mixte,79.8525677542388
200068088,mixte,79.8525677542388
200068096,conifere,68.2178583696723
200068096,feuillu,74.7719265928409
200068096,mixte,78.3244488341402
200068104,conifere,34.6246783719403
200068104,feuillu,37.7066856420856
200068104,mixte,35.9823175713765
200068112,conifere,109.626704754577
200068112,feuillu,108.941230570686
200068112,mixte,113.801008882482
200068120,conifere,79.2215939177242
200068120,feuillu,82.1993449307213
200068120,mixte,82.9906825432138
200068146,conifere,108.535137353367
200068146,feuillu,97.2393858727192
200068146,mixte,110.28837331627
200068229,conifere,64.2964884093357
200068229,feuillu,73.8998849233294
200068229,mixte,73.775101740916
200068278,conifere,77.3697211285485
200068278,feuillu,94.9460555394728
200068278,mixte,79.1909331035092
200068294,conifere,87.597460803377
200068294,feuillu,94.282516224056
200068294,mixte,96.3630409119151
200068369,conifere,86.5748848503767
200068369,feuillu,94.949565416405
200068369,mixte,98.2334730020048
200068377,conifere,109.626704754577
200068377,feuillu,108.941230570686
200068377,mixte,113.801008882482
200068435,conifere,77.3697211285486
200068435,feuillu,94.9460555394728
200068435,mixte,79.1909331035093
200068443,conifere,79.4209619188898
200068443,feuillu,82.281353897693
200068443,mixte,83.2695672216788
200068450,conifere,78.0620431409144
200068450,feuillu,90.4204855985165
200068450,mixte,80.2853424006978
200068468,conifere,77.3697211285486
200068468,feuillu,94.9460555394728
200068468,mixte,79.1909331035092
200068484,conifere,94.0229442679183
200068484,feuillu,86.0739462399316
200068484,mixte,83.2231755699962
200068500,conifere,77.3697211285485
200068500,feuillu,94.9460555394728
200068500,mixte,79.1909331035092
200068534,conifere,77.3697211285485
200068534,feuillu,94.9460555394728
200068534,mixte,79.1909331035093
200068542,conifere,111.614181417312
200068542,feuillu,92.9881882188497
200068542,mixte,102.165585666662
200068559,conifere,86.2327730355441
200068559,conifere,86.2327730355441
200068559,feuillu,94.4673300737617
200068559,feuillu,94.4673300737617
200068559,mixte,94.9929965616359
200068559,mixte,94.9929965616359
200068567,conifere,86.2327730355441
200068567,feuillu,94.4673300737617
200068567,mixte,94.992996561636
200068625,conifere,68.213102162886
200068625,feuillu,74.7717411627953
200068625,mixte,78.3111574539156
200068641,conifere,45.1723896319632
200068641,feuillu,72.9972823485254
200068641,mixte,58.8320667736962
200068658,conifere,86.2327730355441
200068658,feuillu,94.4673300737617
200068658,mixte,94.9929965616359
200068666,conifere,78.9326945929032
200068666,conifere,78.9326945929032
200068666,feuillu,94.8958344034605
200068666,feuillu,94.8958344034605
200068666,mixte,85.2439079075761
200068666,mixte,85.2439079075761
200068674,conifere,82.6056136552553
200068674,feuillu,91.7348566292224
200068674,mixte,95.929720338063
200068682,conifere,93.9967151219176
200068682,feuillu,94.8359361478103
200068682,mixte,97.4736067002542
200068757,conifere,104.673244863703
200068757,feuillu,101.96173216488
200068757,mixte,110.427736000615
200068765,conifere,68.1777865734595
200068765,conifere,68.1777865734595
200068765,conifere,68.1777865734595
200068765,feuillu,74.4166890983446
200068765,feuillu,74.4166890983446
200068765,feuillu,74.4166890983446
200068765,mixte,78.0001148823174
200068765,mixte,78.0001148823174
200068765,mixte,78.0001148823174
200068773,conifere,105.943946461847
200068773,feuillu,104.4019206226
200068773,mixte,107.689803821272
200068781,conifere,52.4566921892693
200068781,feuillu,59.5337869672958
200068781,mixte,50.9566034915642
200068799,conifere,79.4209619188898
200068799,feuillu,82.281353897693
200068799,mixte,83.2695672216787
200068807,conifere,45.1723896319632
200068807,feuillu,72.9972823485255
200068807,mixte,58.8320667736962
200068815,conifere,57.7357772351669
200068815,feuillu,78.2396030083045
200068815,mixte,63.3147360713858
200068831,conifere,94.0229442679184
200068831,feuillu,86.0739462399316
200068831,mixte,83.2231755699963
200068856,conifere,77.3697211285485
200068856,feuillu,94.9460555394728
200068856,mixte,79.1909331035092
200068864,conifere,109.626704754577
200068864,feuillu,108.893179642803
200068864,mixte,113.801008882482
200068872,conifere,82.9943781485796
200068872,feuillu,92.662772539149
200068872,mixte,80.3757626434249
200068880,conifere,77.3697211285485
200068880,feuillu,94.9460555394728
200068880,mixte,79.1909331035093
200068914,conifere,47.6373716534302
200068914,feuillu,74.408189404502
200068914,mixte,61.3607085090269
200068922,conifere,45.1723896319632
200068922,feuillu,72.9972823485255
200068922,mixte,58.8320667736962
200068930,conifere,45.1723896319632
200068930,feuillu,72.9972823485255
200068930,mixte,58.8320667736962
200068948,conifere,45.1723896319632
200068948,feuillu,72.9972823485255
200068948,mixte,58.8320667736962
200068955,conifere,77.4081311631331
200068955,feuillu,94.4105191306345
200068955,mixte,79.2225957355027
200068963,conifere,77.3697211285485
200068963,feuillu,94.9460555394728
200068963,mixte,79.1909331035093
200068989,conifere,79.3631471587575
200068989,feuillu,82.1927940013869
200068989,mixte,83.1823587379416
200068997,conifere,68.2261192268521
200068997,feuillu,77.5976171288923
200068997,mixte,78.4084365088071
200069003,conifere,85.5214420179774
200069003,feuillu,94.6158289659146
200069003,mixte,93.6922960023211
200069029,conifere,77.2385118784719
200069029,feuillu,94.9240034648281
200069029,mixte,79.1909331035093
200069037,conifere,77.3697211285486
200069037,feuillu,94.9460555394728
200069037,mixte,79.1909331035093
200069052,conifere,86.2327730355441
200069052,feuillu,94.4673300737617
200069052,mixte,94.992996561636
200069060,conifere,108.385315116517
200069060,feuillu,106.328657892717
200069060,mixte,113.193380424577
200069086,conifere,79.4209619188898
200069086,feuillu,82.281353897693
200069086,mixte,83.2695672216788
200069094,conifere,45.1723896319632
200069094,feuillu,72.9972823485254
200069094,mixte,58.8320667736962
200069102,conifere,94.0229442679184
200069102,feuillu,86.0739462399316
200069102,mixte,83.2231755699963
200069110,conifere,68.9952899484934
200069110,feuillu,80.1207442768171
200069110,mixte,79.567818657369
200069128,conifere,94.0229442679184
200069128,conifere,94.0229442679184
200069128,feuillu,86.0739462399316
200069128,feuillu,86.0739462399316
200069128,mixte,83.2231755699963
200069128,mixte,83.2231755699963
200069136,conifere,94.0229442679183
200069136,feuillu,86.0739462399316
200069136,mixte,83.2231755699962
200069144,conifere,94.0229442679184
200069144,feuillu,86.0739462399316
200069144,mixte,83.2231755699963
200069151,conifere,94.0229442679184
200069151,feuillu,86.0739462399316
200069151,mixte,83.2231755699962
200069169,conifere,94.0229442679184
200069169,feuillu,86.0739462399316
200069169,mixte,83.2231755699963
200069177,conifere,94.0229442679184
200069177,feuillu,86.0739462399316
200069177,mixte,83.2231755699963
200069185,conifere,94.0229442679184
200069185,feuillu,86.0739462399316
200069185,mixte,83.2231755699962
200069193,conifere,86.232773035544
200069193,feuillu,94.4673300737617
200069193,mixte,94.992996561636
200069227,conifere,77.3697211285485
200069227,feuillu,94.9460555394728
200069227,mixte,79.1909331035092
200069235,conifere,77.3697211285485
200069235,feuillu,94.9460555394728
200069235,mixte,79.1909331035092
200069250,conifere,77.3697211285486
200069250,feuillu,94.9460555394728
200069250,mixte,79.1909331035092
200069268,conifere,94.0229442679184
200069268,feuillu,86.0739462399316
200069268,mixte,83.2231755699962
200069300,conifere,69.166627689613
200069300,feuillu,87.32578151695
200069300,mixte,82.246217123372
200069383,conifere,71.7090421503119
200069383,conifere,71.7090421503119
200069383,feuillu,78.2484246180044
200069383,feuillu,78.2484246180044
200069383,mixte,68.4613064790189
200069383,mixte,68.4613064790189
200069391,conifere,79.4113537696134
200069391,feuillu,82.2794859047331
200069391,mixte,83.2695672216787
200069409,conifere,79.4209619188899
200069409,feuillu,82.2658349701378
200069409,mixte,83.2059275885627
200069417,conifere,45.1723896319632
200069417,feuillu,72.9972823485255
200069417,mixte,58.8320667736962
200069425,conifere,79.4209619188898
200069425,feuillu,82.2792056436065
200069425,mixte,83.2695672216788
200069433,conifere,108.486253379183
200069433,feuillu,101.995886484518
200069433,mixte,109.90565676666
200069441,conifere,109.144034317807
200069441,feuillu,107.285624607451
200069441,mixte,112.831675108486
200069458,conifere,77.3697211285485
200069458,feuillu,94.9460555394727
200069458,mixte,79.1909331035093
200069482,conifere,77.3697211285485
200069482,feuillu,94.9460555394727
200069482,mixte,79.1909331035093
200069516,conifere,77.8065594450101
200069516,feuillu,92.6871763589987
200069516,mixte,80.6803706158769
200069524,conifere,79.1888673638428
200069524,feuillu,83.0842657591536
200069524,mixte,82.4470332201008
200069532,conifere,77.3697211285485
200069532,feuillu,94.9460555394728
200069532,mixte,79.1909331035093
200069540,conifere,86.2327730355441
200069540,feuillu,94.4673300737617
200069540,mixte,94.992996561636
200069565,conifere,113.998161255512
200069565,feuillu,92.1362451304069
200069565,mixte,105.468330700226
200069581,conifere,45.1723896319632
200069581,feuillu,72.9972823485255
200069581,mixte,58.8320667736962
200069599,conifere,45.1723896319632
200069599,feuillu,72.9972823485254
200069599,mixte,58.8320667736962
200069615,conifere,108.907613599816
200069615,feuillu,93.5299062880381
200069615,mixte,101.584182910832
200069623,conifere,114.019609009048
200069623,feuillu,92.1362451304069
200069623,mixte,105.498303836674
200069631,conifere,45.1723896319632
200069631,feuillu,72.9972823485254
200069631,mixte,58.8320667736962
200069649,conifere,45.1723896319632
200069649,feuillu,72.9972823485255
200069649,mixte,58.8320667736962
200069656,conifere,45.1723896319632
200069656,feuillu,72.9972823485255
200069656,mixte,58.8320667736962
200069664,conifere,86.2327730355441
200069664,feuillu,94.4673300737617
200069664,mixte,94.992996561636
200069672,conifere,77.3697211285485
200069672,conifere,77.3697211285485
200069672,feuillu,94.9460555394728
200069672,feuillu,94.9460555394728
200069672,mixte,79.1909331035092
200069672,mixte,79.1909331035092
200069698,conifere,86.2327730355441
200069698,feuillu,94.4673300737617
200069698,mixte,94.992996561636
200069722,conifere,77.3697211285485
200069722,conifere,77.3697211285485
200069722,feuillu,94.9460555394728
200069722,feuillu,94.9460555394728
200069722,mixte,79.1909331035093
200069722,mixte,79.1909331035093
200069730,conifere,77.3697211285485
200069730,conifere,77.3697211285485
200069730,feuillu,94.9460555394728
200069730,feuillu,94.9460555394728
200069730,mixte,79.1909331035093
200069730,mixte,79.1909331035093
200069748,conifere,89.492456088116
200069748,feuillu,83.0859753863574
200069748,mixte,81.3352602788884
