EPCI_Siren,epci_area_surface,aldo_biomass_category,biomass_carbon_content
200067643,27194.8,feuillu,94.4673300737617
200067643,27194.8,mixte,94.992996561636
200067650,25281.6,conifere,97.337794188941
200067650,25281.6,feuillu,95.5601667925895
200067650,25281.6,mixte,100.374559211104
200067668,50004.7,conifere,77.3697211285485
200067668,50004.7,conifere,77.3697211285485
200067668,50004.7,feuillu,94.9460555394728
200067668,50004.7,feuillu,94.9460555394728
200067668,50004.7,mixte,79.1909331035093
200067668,50004.7,mixte,79.1909331035093
200067676,75490.9,conifere,77.3697211285485
200067676,75490.9,feuillu,94.9460555394728
200067676,75490.9,mixte,79.1909331035092
200067684,58130.3,conifere,77.3697211285485
200067684,58130.3,feuillu,94.9460555394728
200067684,58130.3,mixte,79.1909331035092
200067692,76794.5,conifere,91.781193868796
200067692,76794.5,feuillu,92.7489914910994
200067692,76794.5,mixte,86.3387722441965
200067700,52990.8,conifere,77.3697211285486
200067700,52990.8,feuillu,94.9460555394728
200067700,52990.8,mixte,79.1909331035093
200067742,62214.5,conifere,68.2178583696724
200067742,62214.5,conifere,68.2178583696724
200067742,62214.5,feuillu,74.7719265928409
200067742,62214.5,feuillu,74.7719265928409
200067742,62214.5,mixte,78.3244488341402
200067742,62214.5,mixte,78.3244488341402
200067759,41435.1,conifere,86.2047976351205
200067759,41435.1,feuillu,94.4334155450174
200067759,41435.1,mixte,94.8987975283548
200067767,47716.3,conifere,68.2172991730149
200067767,47716.3,feuillu,74.7524680878399
200067767,47716.3,mixte,78.3220315629238
200067783,36062.7,conifere,109.626358311255
200067783,36062.7,feuillu,108.940552366226
200067783,36062.7,mixte,113.801008882482
200067791,44753.5,conifere,71.6288551825668
200067791,44753.5,feuillu,87.6942262544115
200067791,44753.5,mixte,81.4902497656714
200067817,53823.2,conifere,93.9718832689483
200067817,53823.2,feuillu,88.1748703294904
200067817,53823.2,mixte,84.6247162641917
200067825,34985.8,conifere,68.2178583696723
200067825,34985.8,conifere,68.2178583696723
200067825,34985.8,feuillu,74.7719265928409
200067825,34985.8,feuillu,74.7719265928409
200067825,34985.8,mixte,78.3244488341402
200067825,34985.8,mixte,78.3244488341402
200067841,38234.2,conifere,93.85850579804
200067841,38234.2,feuillu,98.7218098205881
200067841,38234.2,mixte,103.246759649265
200067866,27707.9,conifere,79.4209619188898
200067866,27707.9,feuillu,82.281353897693
200067866,27707.9,mixte,83.2695672216788
200067874,40009.1,conifere,86.2376888630923
200067874,40009.1,feuillu,95.2133089033849
200067874,40009.1,mixte,95.0140812400257
200067882,121330.8,conifere,84.5190490173554
200067882,121330.8,feuillu,92.8890262076585
200067882,121330.8,mixte,80.634508759259
200067890,97331.5999999999,conifere,94.0145304055421
200067890,97331.5999999999,feuillu,86.0918695496941
200067890,97331.5999999999,mixte,83.316246510901
200067908,65299.7,conifere,82.8424214507522
200067908,65299.7,feuillu,93.6378738031888
200067908,65299.7,mixte,79.7077994977703
200067916,71720.6,conifere,78.1931850868966
200067916,71720.6,feuillu,94.8588207111887
200067916,71720.6,mixte,84.6019877589732
200067924,27221.8,conifere,86.2327730355441
200067924,27221.8,feuillu,94.4673300737617
200067924,27221.8,mixte,94.992996561636
200067932,81832.2,conifere,79.3412863839202
200067932,81832.2,feuillu,82.2486372709927
200067932,81832.2,mixte,83.2441033009358
200067940,164588.4,conifere,76.7921014403803
200067940,164588.4,feuillu,91.6506489899618
200067940,164588.4,mixte,85.6133058210597
200067957,25578.8,conifere,86.2327730355441
200067957,25578.8,feuillu,94.4673300737617
200067957,25578.8,mixte,94.992996561636
200067965,26506.6,conifere,77.3697211285486
200067965,26506.6,feuillu,94.9460555394728
200067965,26506.6,mixte,79.1909331035093
200067973,31660.6,conifere,77.3697211285485
200067973,31660.6,feuillu,94.9460555394728
200067973,31660.6,mixte,79.1909331035093
200067981,112184.7,conifere,79.4209619188898
200067981,112184.7,feuillu,82.2785108745637
200067981,112184.7,mixte,83.2577860152241
200067999,54004.5,conifere,77.3697211285485
200067999,54004.5,feuillu,94.9460555394728
200067999,54004.5,mixte,79.1909331035093
200068005,39823,conifere,77.3697211285485
200068005,39823,feuillu,94.9460555394728
200068005,39823,mixte,79.1909331035092
200068047,8371.9,conifere,77.3697211285485
200068047,8371.9,feuillu,94.9460555394728
200068047,8371.9,mixte,79.1909331035092
200068070,66760,conifere,112.256749656592
200068070,66760,feuillu,92.4103811004026
200068070,66760,mixte,104.318102298979
200068088,59375.5,conifere,77.9044549106938
200068088,59375.5,conifere,77.9044549106938
200068088,59375.5,feuillu,94.9044875172935
200068088,59375.5,feuillu,94.9044875172935
200068088,59375.5,mixte,79.8525677542388
200068088,59375.5,mixte,79.8525677542388
200068096,79474.2999999999,conifere,68.2178583696723
200068096,79474.2999999999,feuillu,74.7719265928409
200068096,79474.2999999999,mixte,78.3244488341402
200068104,95391.4000000001,conifere,34.6246783719403
200068104,95391.4000000001,feuillu,37.7066856420856
200068104,95391.4000000001,mixte,35.9823175713765
200068112,24497,conifere,109.626704754577
200068112,24497,feuillu,108.941230570686
200068112,24497,mixte,113.801008882482
200068120,47978.2,conifere,79.2215939177242
200068120,47978.2,feuillu,82.1993449307213
200068120,47978.2,mixte,82.9906825432138
200068146,83131.3000000001,conifere,108.535137353367
200068146,83131.3000000001,feuillu,97.2393858727192
200068146,83131.3000000001,mixte,110.28837331627
200068229,109219.9,conifere,64.2964884093357
200068229,109219.9,feuillu,73.8998849233294
200068229,109219.9,mixte,73.775101740916
200068278,55071.1,conifere,77.3697211285485
200068278,55071.1,feuillu,94.9460555394728
200068278,55071.1,mixte,79.1909331035092
200068294,39083.6,conifere,87.597460803377
200068294,39083.6,feuillu,94.282516224056
200068294,39083.6,mixte,96.3630409119151
200068369,47635,conifere,86.5748848503767
200068369,47635,feuillu,94.949565416405
200068369,47635,mixte,98.2334730020048
200068377,26182.5,conifere,109.626704754577
200068377,26182.5,feuillu,108.941230570686
200068377,26182.5,mixte,113.801008882482
200068435,39035.5,conifere,77.3697211285486
200068435,39035.5,feuillu,94.9460555394728
200068435,39035.5,mixte,79.1909331035093
200068443,33822.2,conifere,79.4209619188898
200068443,33822.2,feuillu,82.281353897693
200068443,33822.2,mixte,83.2695672216788
200068450,72126.6999999999,conifere,78.0620431409144
200068450,72126.6999999999,feuillu,90.4204855985165
200068450,72126.6999999999,mixte,80.2853424006978
200068468,55053.3,conifere,77.3697211285486
200068468,55053.3,feuillu,94.9460555394728
200068468,55053.3,mixte,79.1909331035092
200068484,74152.1,conifere,94.0229442679183
200068484,74152.1,feuillu,86.0739462399316
200068484,74152.1,mixte,83.2231755699962
200068500,40050.3,conifere,77.3697211285485
200068500,40050.3,feuillu,94.9460555394728
200068500,40050.3,mixte,79.1909331035092
200068534,49084.9,conifere,77.3697211285485
200068534,49084.9,feuillu,94.9460555394728
200068534,49084.9,mixte,79.1909331035093
200068542,61993.7999999999,conifere,111.614181417312
200068542,61993.7999999999,feuillu,92.9881882188497
200068542,61993.7999999999,mixte,102.165585666662
200068559,72811.6,conifere,86.2327730355441
200068559,72811.6,conifere,86.2327730355441
200068559,72811.6,feuillu,94.4673300737617
200068559,72811.6,feuillu,94.4673300737617
200068559,72811.6,mixte,94.9929965616359
200068559,72811.6,mixte,94.9929965616359
200068567,34903.6,conifere,86.2327730355441
200068567,34903.6,feuillu,94.4673300737617
200068567,34903.6,mixte,94.992996561636
200068625,173602.2,conifere,68.213102162886
200068625,173602.2,feuillu,74.7717411627953
200068625,173602.2,mixte,78.3111574539156
200068641,32137.7,conifere,45.1723896319632
200068641,32137.7,feuillu,72.9972823485254
200068641,32137.7,mixte,58.8320667736962
200068658,93228.2000000002,conifere,86.2327730355441
200068658,93228.2000000002,feuillu,94.4673300737617
200068658,93228.2000000002,mixte,94.9929965616359
200068666,94257.6000000001,conifere,78.9326945929032
200068666,94257.6000000001,conifere,78.9326945929032
200068666,94257.6000000001,feuillu,94.8958344034605
200068666,94257.6000000001,feuillu,94.8958344034605
200068666,94257.6000000001,mixte,85.2439079075761
200068666,94257.6000000001,mixte,85.2439079075761
200068674,34810.7,conifere,82.6056136552553
200068674,34810.7,feuillu,91.7348566292224
200068674,34810.7,mixte,95.929720338063
200068682,41667.5,conifere,93.9967151219176
200068682,41667.5,feuillu,94.8359361478103
200068682,41667.5,mixte,97.4736067002542
200068757,112686.1,conifere,104.673244863703
200068757,112686.1,feuillu,101.96173216488
200068757,112686.1,mixte,110.427736000615
200068765,149378.6,conifere,68.1777865734595
200068765,149378.6,conifere,68.1777865734595
200068765,149378.6,conifere,68.1777865734595
200068765,149378.6,feuillu,74.4166890983446
200068765,149378.6,feuillu,74.4166890983446
200068765,149378.6,feuillu,74.4166890983446
200068765,149378.6,mixte,78.0001148823174
200068765,149378.6,mixte,78.0001148823174
200068765,149378.6,mixte,78.0001148823174
200068773,69550.3,conifere,105.943946461847
200068773,69550.3,feuillu,104.4019206226
200068773,69550.3,mixte,107.689803821272
200068781,93301.7000000001,conifere,52.4566921892693
200068781,93301.7000000001,feuillu,59.5337869672958
200068781,93301.7000000001,mixte,50.9566034915642
200068799,79882.7,conifere,79.4209619188898
200068799,79882.7,feuillu,82.281353897693
200068799,79882.7,mixte,83.2695672216787
200068807,31532,conifere,45.1723896319632
200068807,31532,feuillu,72.9972823485255
200068807,31532,mixte,58.8320667736962
200068815,57467.7000000001,conifere,57.7357772351669
200068815,57467.7000000001,feuillu,78.2396030083045
200068815,57467.7000000001,mixte,63.3147360713858
200068831,58317,conifere,94.0229442679184
200068831,58317,feuillu,86.0739462399316
200068831,58317,mixte,83.2231755699963
200068856,39037,conifere,77.3697211285485
200068856,39037,feuillu,94.9460555394728
200068856,39037,mixte,79.1909331035092
200068864,17019.7,conifere,109.626704754577
200068864,17019.7,feuillu,108.893179642803
200068864,17019.7,mixte,113.801008882482
200068872,45482.9,conifere,82.9943781485796
200068872,45482.9,feuillu,92.662772539149
200068872,45482.9,mixte,80.3757626434249
200068880,71567.2,conifere,77.3697211285485
200068880,71567.2,feuillu,94.9460555394728
200068880,71567.2,mixte,79.1909331035093
200068914,46987.2,conifere,47.6373716534302
200068914,46987.2,feuillu,74.408189404502
200068914,46987.2,mixte,61.3607085090269
200068922,38138,conifere,45.1723896319632
200068922,38138,feuillu,72.9972823485255
200068922,38138,mixte,58.8320667736962
200068930,45279.4,conifere,45.1723896319632
200068930,45279.4,feuillu,72.9972823485255
200068930,45279.4,mixte,58.8320667736962
200068948,74582.5,conifere,45.1723896319632
200068948,74582.5,feuillu,72.9972823485255
200068948,74582.5,mixte,58.8320667736962
200068955,45686,conifere,77.4081311631331
200068955,45686,feuillu,94.4105191306345
200068955,45686,mixte,79.2225957355027
200068963,18852.4,conifere,77.3697211285485
200068963,18852.4,feuillu,94.9460555394728
200068963,18852.4,mixte,79.1909331035093
200068989,95459.5999999999,conifere,79.3631471587575
200068989,95459.5999999999,feuillu,82.1927940013869
200068989,95459.5999999999,mixte,83.1823587379416
200068997,76434.9999999999,conifere,68.2261192268521
200068997,76434.9999999999,feuillu,77.5976171288923
200068997,76434.9999999999,mixte,78.4084365088071
200069003,81533.9000000001,conifere,85.5214420179774
200069003,81533.9000000001,feuillu,94.6158289659146
200069003,81533.9000000001,mixte,93.6922960023211
200069029,40494,conifere,77.2385118784719
200069029,40494,feuillu,94.9240034648281
200069029,40494,mixte,79.1909331035093
200069037,54725.4,conifere,77.3697211285486
200069037,54725.4,feuillu,94.9460555394728
200069037,54725.4,mixte,79.1909331035093
200069052,26283.3,conifere,86.2327730355441
200069052,26283.3,feuillu,94.4673300737617
200069052,26283.3,mixte,94.992996561636
200069060,17436.7,conifere,108.385315116517
200069060,17436.7,feuillu,106.328657892717
200069060,17436.7,mixte,113.193380424577
200069086,43669.0000000001,conifere,79.4209619188898
200069086,43669.0000000001,feuillu,82.281353897693
200069086,43669.0000000001,mixte,83.2695672216788
200069094,42952,conifere,45.1723896319632
200069094,42952,feuillu,72.9972823485254
200069094,42952,mixte,58.8320667736962
200069102,65345.4,conifere,94.0229442679184
200069102,65345.4,feuillu,86.0739462399316
200069102,65345.4,mixte,83.2231755699963
200069110,52365,conifere,68.9952899484934
200069110,52365,feuillu,80.1207442768171
200069110,52365,mixte,79.567818657369
200069128,71898.2,conifere,94.0229442679184
200069128,71898.2,conifere,94.0229442679184
200069128,71898.2,feuillu,86.0739462399316
200069128,71898.2,feuillu,86.0739462399316
200069128,71898.2,mixte,83.2231755699963
200069128,71898.2,mixte,83.2231755699963
200069136,61889.1,conifere,94.0229442679183
200069136,61889.1,feuillu,86.0739462399316
200069136,61889.1,mixte,83.2231755699962
200069144,54817.1,conifere,94.0229442679184
200069144,54817.1,feuillu,86.0739462399316
200069144,54817.1,mixte,83.2231755699963
200069151,90909.2,conifere,94.0229442679184
200069151,90909.2,feuillu,86.0739462399316
200069151,90909.2,mixte,83.2231755699962
200069169,66518.7,conifere,94.0229442679184
200069169,66518.7,feuillu,86.0739462399316
200069169,66518.7,mixte,83.2231755699963
200069177,33660.5,conifere,94.0229442679184
200069177,33660.5,feuillu,86.0739462399316
200069177,33660.5,mixte,83.2231755699963
200069185,43636.8,conifere,94.0229442679184
200069185,43636.8,feuillu,86.0739462399316
200069185,43636.8,mixte,83.2231755699962
200069193,63504,conifere,86.232773035544
200069193,63504,feuillu,94.4673300737617
200069193,63504,mixte,94.992996561636
200069227,69332.6000000001,conifere,77.3697211285485
200069227,69332.6000000001,feuillu,94.9460555394728
200069227,69332.6000000001,mixte,79.1909331035092
200069235,42392.7,conifere,77.3697211285485
200069235,42392.7,feuillu,94.9460555394728
200069235,42392.7,mixte,79.1909331035092
200069250,88134.9000000001,conifere,77.3697211285486
200069250,88134.9000000001,feuillu,94.9460555394728
200069250,88134.9000000001,mixte,79.1909331035092
200069268,58394,conifere,94.0229442679184
200069268,58394,feuillu,86.0739462399316
200069268,58394,mixte,83.2231755699962
200069300,61859.5,conifere,69.166627689613
200069300,61859.5,feuillu,87.32578151695
200069300,61859.5,mixte,82.246217123372
200069383,67016.6,conifere,71.7090421503119
200069383,67016.6,conifere,71.7090421503119
200069383,67016.6,feuillu,78.2484246180044
200069383,67016.6,feuillu,78.2484246180044
200069383,67016.6,mixte,68.4613064790189
200069383,67016.6,mixte,68.4613064790189
200069391,92558.9,conifere,79.4113537696134
200069391,92558.9,feuillu,82.2794859047331
200069391,92558.9,mixte,83.2695672216787
200069409,60510.9,conifere,79.4209619188899
200069409,60510.9,feuillu,82.2658349701378
200069409,60510.9,mixte,83.2059275885627
200069417,39162.6,conifere,45.1723896319632
200069417,39162.6,feuillu,72.9972823485255
200069417,39162.6,mixte,58.8320667736962
200069425,156079.5,conifere,79.4209619188898
200069425,156079.5,feuillu,82.2792056436065
200069425,156079.5,mixte,83.2695672216788
200069433,44943.2,conifere,108.486253379183
200069433,44943.2,feuillu,101.995886484518
200069433,44943.2,mixte,109.90565676666
200069441,60175.9,conifere,109.144034317807
200069441,60175.9,feuillu,107.285624607451
200069441,60175.9,mixte,112.831675108486
200069458,53221.3000000001,conifere,77.3697211285485
200069458,53221.3000000001,feuillu,94.9460555394727
200069458,53221.3000000001,mixte,79.1909331035093
200069482,55409.2,conifere,77.3697211285485
200069482,55409.2,feuillu,94.9460555394727
200069482,55409.2,mixte,79.1909331035093
200069516,19399.9,conifere,77.8065594450101
200069516,19399.9,feuillu,92.6871763589987
200069516,19399.9,mixte,80.6803706158769
200069524,42297,conifere,79.1888673638428
200069524,42297,feuillu,83.0842657591536
200069524,42297,mixte,82.4470332201008
200069532,96301.5000000001,conifere,77.3697211285485
200069532,96301.5000000001,feuillu,94.9460555394728
200069532,96301.5000000001,mixte,79.1909331035093
200069540,12590.6,conifere,86.2327730355441
200069540,12590.6,feuillu,94.4673300737617
200069540,12590.6,mixte,94.992996561636
200069565,41992.2,conifere,113.998161255512
200069565,41992.2,feuillu,92.1362451304069
200069565,41992.2,mixte,105.468330700226
200069581,31126,conifere,45.1723896319632
200069581,31126,feuillu,72.9972823485255
200069581,31126,mixte,58.8320667736962
200069599,44721.4,conifere,45.1723896319632
200069599,44721.4,feuillu,72.9972823485254
200069599,44721.4,mixte,58.8320667736962
200069615,45443.7,conifere,108.907613599816
200069615,45443.7,feuillu,93.5299062880381
200069615,45443.7,mixte,101.584182910832
200069623,59113.6,conifere,114.019609009048
200069623,59113.6,feuillu,92.1362451304069
200069623,59113.6,mixte,105.498303836674
200069631,31278.4,conifere,45.1723896319632
200069631,31278.4,feuillu,72.9972823485254
200069631,31278.4,mixte,58.8320667736962
200069649,58920.9,conifere,45.1723896319632
200069649,58920.9,feuillu,72.9972823485255
200069649,58920.9,mixte,58.8320667736962
200069656,179225.3,conifere,45.1723896319632
200069656,179225.3,feuillu,72.9972823485255
200069656,179225.3,mixte,58.8320667736962
200069664,84662.2999999999,conifere,86.2327730355441
200069664,84662.2999999999,feuillu,94.4673300737617
200069664,84662.2999999999,mixte,94.992996561636
200069672,63798.8,conifere,77.3697211285485
200069672,63798.8,conifere,77.3697211285485
200069672,63798.8,feuillu,94.9460555394728
200069672,63798.8,feuillu,94.9460555394728
200069672,63798.8,mixte,79.1909331035092
200069672,63798.8,mixte,79.1909331035092
200069698,21747.3,conifere,86.2327730355441
200069698,21747.3,feuillu,94.4673300737617
200069698,21747.3,mixte,94.992996561636
200069722,46580.2,conifere,77.3697211285485
200069722,46580.2,conifere,77.3697211285485
200069722,46580.2,feuillu,94.9460555394728
200069722,46580.2,feuillu,94.9460555394728
200069722,46580.2,mixte,79.1909331035093
200069722,46580.2,mixte,79.1909331035093
200069730,61189.2,conifere,77.3697211285485
200069730,61189.2,conifere,77.3697211285485
200069730,61189.2,feuillu,94.9460555394728
200069730,61189.2,feuillu,94.9460555394728
200069730,61189.2,mixte,79.1909331035093
200069730,61189.2,mixte,79.1909331035093
200069748,55680,conifere,89.492456088116
200069748,55680,feuillu,83.0859753863574
200069748,55680,mixte,81.3352602788884
200069755,129006.2,conifere,45.1723896319632
200069755,129006.2,feuillu,72.9972823485255
200069755,129006.2,mixte,58.8320667736962
200069763,69821,conifere,77.3697211285485
200069763,69821,feuillu,94.9049291631058
200069763,69821,mixte,79.1909331035093
200069821,20868.7,conifere,77.3697211285485
200069821,20868.7,feuillu,94.9460555394728
200069821,20868.7,mixte,79.1909331035092
200069839,38712.3,conifere,77.3697211285486
200069839,38712.3,feuillu,94.9460555394728
200069839,38712.3,mixte,79.1909331035093
200069847,24823.7,conifere,77.3697211285486
200069847,24823.7,feuillu,94.9460555394728
200069847,24823.7,mixte,79.1909331035093
200069854,107108.7,conifere,76.0816402840961
200069854,107108.7,feuillu,92.3075592829038
200069854,107108.7,mixte,78.5585114635182
200069912,31654.1,conifere,77.3697211285485
200069912,31654.1,feuillu,94.9460555394728
200069912,31654.1,mixte,79.1909331035093
200069953,40517.1,conifere,77.3697211285485
200069953,40517.1,feuillu,94.9460555394728
200069953,40517.1,mixte,79.1909331035093
200069961,79156.8000000001,conifere,77.3697211285485
200069961,79156.8000000001,feuillu,94.9460555394728
200069961,79156.8000000001,mixte,79.1909331035093
200069995,56973.5,conifere,45.1723896319632
200069995,56973.5,feuillu,72.7609789116979
200069995,56973.5,mixte,58.8320667736962
200070035,89259.8,conifere,71.2354711686972
200070035,89259.8,feuillu,78.7463695220364
200070035,89259.8,mixte,73.2938821665979
200070043,199856.9,conifere,78.5349901692936
200070043,199856.9,feuillu,93.820569992913
200070043,199856.9,mixte,79.2373411607368
200070068,49022.2999999999,conifere,77.3697211285485
200070068,49022.2999999999,feuillu,94.9460555394728
200070068,49022.2999999999,mixte,79.1909331035092
200070092,57164.8,conifere,45.1723896319632
200070092,57164.8,feuillu,72.9972823485255
200070092,57164.8,mixte,58.8320667736962
200070100,59432.9,conifere,77.3697211285486
200070100,59432.9,feuillu,94.9460555394728
200070100,59432.9,mixte,79.1909331035093
200070118,15787.3,conifere,86.2327730355441
200070118,15787.3,feuillu,94.4673300737617
200070118,15787.3,mixte,94.9929965616359
200070126,38839.1,conifere,77.3697211285485
200070126,38839.1,feuillu,94.9460555394728
200070126,38839.1,mixte,79.1909331035093
200070142,27596.7,conifere,77.3697211285486
200070142,27596.7,feuillu,94.9460555394728
200070142,27596.7,mixte,79.1909331035092
200070159,95737.6,conifere,77.3697211285485
200070159,95737.6,feuillu,94.9460555394728
200070159,95737.6,mixte,79.1909331035092
200070167,38576.4,conifere,77.3697211285485
200070167,38576.4,feuillu,94.9460555394728
200070167,38576.4,mixte,79.1909331035092
200070183,66206.4,conifere,77.3697211285485
200070183,66206.4,conifere,77.3697211285485
200070183,66206.4,feuillu,94.9460555394728
200070183,66206.4,feuillu,94.9460555394728
200070183,66206.4,mixte,79.1909331035093
200070183,66206.4,mixte,79.1909331035093
200070233,38300.7,conifere,79.4209619188898
200070233,38300.7,feuillu,82.281353897693
200070233,38300.7,mixte,83.2695672216788
200070282,75676.3,conifere,45.1723896319632
200070282,75676.3,feuillu,72.9972823485255
200070282,75676.3,mixte,58.8320667736962
200070290,21176.5,conifere,86.2327730355441
200070290,21176.5,conifere,86.2327730355441
200070290,21176.5,feuillu,94.4673300737617
200070290,21176.5,feuillu,94.4673300737617
200070290,21176.5,mixte,94.992996561636
200070290,21176.5,mixte,94.992996561636
200070308,29960.5,conifere,89.1295078915599
200070308,29960.5,conifere,89.1295078915599
200070308,29960.5,feuillu,92.6352673812638
200070308,29960.5,feuillu,92.6352673812638
200070308,29960.5,mixte,92.1474332542984
200070308,29960.5,mixte,92.1474332542984
200070316,86639.0000000001,conifere,77.3697211285486
200070316,86639.0000000001,feuillu,94.9460555394728
200070316,86639.0000000001,mixte,79.1909331035092
200070324,45459.9,conifere,105.49035176115
200070324,45459.9,feuillu,97.3975015834184
200070324,45459.9,mixte,109.316800558948
200070332,80900.8999999999,conifere,86.2983360863091
200070332,80900.8999999999,conifere,86.2983360863091
200070332,80900.8999999999,feuillu,94.6389017863398
200070332,80900.8999999999,feuillu,94.6389017863398
200070332,80900.8999999999,mixte,96.6448954719356
200070332,80900.8999999999,mixte,96.6448954719356
200070340,95643.9,conifere,68.2102134845357
200070340,95643.9,feuillu,74.7719265928409
200070340,95643.9,mixte,78.3244488341402
200070365,56367.2,conifere,39.914843218574
200070365,56367.2,conifere,39.914843218574
200070365,56367.2,feuillu,41.611269002177
200070365,56367.2,feuillu,41.611269002177
200070365,56367.2,mixte,42.4854312834311
200070365,56367.2,mixte,42.4854312834311
200070373,53853.6,conifere,77.3697211285485
200070373,53853.6,feuillu,94.9460555394728
200070373,53853.6,mixte,79.1909331035093
200070407,102746.1,conifere,94.0229442679184
200070407,102746.1,feuillu,86.0739462399316
200070407,102746.1,mixte,83.2231755699963
200070431,59560.8,conifere,68.9190032222308
200070431,59560.8,feuillu,88.9184073833986
200070431,59560.8,mixte,80.6699034144557
200070449,53775.4,conifere,77.3697211285485
200070449,53775.4,feuillu,94.9460555394728
200070449,53775.4,mixte,79.1909331035093
200070464,36175.5,conifere,68.2178583696724
200070464,36175.5,feuillu,74.7719265928409
200070464,36175.5,mixte,78.3244488341402
200070506,39637.4,conifere,94.0229442679184
200070506,39637.4,feuillu,86.0739462399316
200070506,39637.4,mixte,83.2231755699962
200070514,75474.6000000001,conifere,45.1723896319632
200070514,75474.6000000001,feuillu,72.9972823485255
200070514,75474.6000000001,mixte,58.8320667736962
200070530,125556,conifere,92.642930006936
200070530,125556,feuillu,88.6872925813183
200070530,125556,mixte,83.578004000553
200070548,28937.7,conifere,87.6150768337631
200070548,28937.7,feuillu,93.5214612134086
200070548,28937.7,mixte,81.2054777366051
200070555,21302,conifere,86.2327730355441
200070555,21302,feuillu,94.4673300737617
200070555,21302,mixte,94.992996561636
200070563,47115.9,conifere,86.2327730355441
200070563,47115.9,feuillu,94.4673300737617
200070563,47115.9,mixte,94.9929965616359
200070571,33402.4,conifere,77.3697211285485
200070571,33402.4,feuillu,94.9460555394728
200070571,33402.4,mixte,79.1909331035093
200070589,34788.6000000001,conifere,86.2327730355441
200070589,34788.6000000001,feuillu,94.4673300737617
200070589,34788.6000000001,mixte,94.992996561636
200070647,58162.1,conifere,45.1723896319632
200070647,58162.1,feuillu,72.9972823485255
200070647,58162.1,mixte,58.8320667736962
200070662,46636.5,conifere,79.4209619188898
200070662,46636.5,feuillu,82.281353897693
200070662,46636.5,mixte,83.2695672216787
200070670,32625.6,conifere,79.4209619188898
200070670,32625.6,feuillu,82.281353897693
200070670,32625.6,mixte,83.2695672216788
200070688,40005.5,conifere,79.4209619188898
200070688,40005.5,feuillu,82.281353897693
200070688,40005.5,mixte,83.2695672216788
200070712,62500.9000000001,conifere,94.0229442679184
200070712,62500.9000000001,feuillu,86.0739462399316
200070712,62500.9000000001,mixte,83.2231755699963
200070720,124488.1,conifere,45.1649864565116
200070720,124488.1,feuillu,72.9965148286286
200070720,124488.1,mixte,58.8296997147421
200070738,47066.9,conifere,86.2327730355441
200070738,47066.9,conifere,86.2327730355441
200070738,47066.9,feuillu,94.4673300737617
200070738,47066.9,feuillu,94.4673300737617
200070738,47066.9,mixte,94.9929965616359
200070738,47066.9,mixte,94.9929965616359
200070746,34140.3,conifere,86.2327730355441
200070746,34140.3,conifere,86.2327730355441
200070746,34140.3,feuillu,94.4464440843578
200070746,34140.3,feuillu,94.4464440843578
200070746,34140.3,mixte,94.992996561636
200070746,34140.3,mixte,94.992996561636
200070753,40614.8,conifere,94.0229442679184
200070753,40614.8,feuillu,86.0739462399316
200070753,40614.8,mixte,83.2231755699963
200070761,123012.8,conifere,94.0229442679184
200070761,123012.8,feuillu,86.0739462399316
200070761,123012.8,mixte,83.2231755699963
200070779,36624.8,conifere,77.3697211285485
200070779,36624.8,feuillu,94.9460555394728
200070779,36624.8,mixte,79.1909331035093
200070787,43207.7,conifere,64.3357715992347
200070787,43207.7,feuillu,85.5907270513752
200070787,43207.7,mixte,69.0586390828613
200070795,33276.9,conifere,45.1723896319632
200070795,33276.9,feuillu,72.9972823485255
200070795,33276.9,mixte,58.8320667736962
200070803,26271.2,conifere,45.1723896319632
200070803,26271.2,feuillu,74.2560932841566
200070803,26271.2,mixte,59.1584076998362
200070811,100342.1,conifere,76.7921014403804
200070811,100342.1,feuillu,91.6506489899618
200070811,100342.1,mixte,85.6133058210598
200070829,30665.6,conifere,74.257943631069
200070829,30665.6,feuillu,90.7593159648455
200070829,30665.6,mixte,83.8889536866014
200070845,39613.1,conifere,86.2327730355441
200070845,39613.1,feuillu,94.4673300737617
200070845,39613.1,mixte,94.992996561636
200070852,27361.9,conifere,91.6202207296874
200070852,27361.9,conifere,91.6202207296874
200070852,27361.9,feuillu,93.8729730522756
200070852,27361.9,feuillu,93.8729730522756
200070852,27361.9,mixte,101.31338615052
200070852,27361.9,mixte,101.31338615052
200070894,49182.3,conifere,86.2327730355441
200070894,49182.3,feuillu,94.4673300737617
200070894,49182.3,mixte,94.992996561636
200070902,38550.5,conifere,86.2327730355441
200070902,38550.5,feuillu,94.4673300737617
200070902,38550.5,mixte,94.9929965616359
200070910,31385.8,conifere,86.2327730355441
200070910,31385.8,feuillu,94.4673300737617
200070910,31385.8,mixte,94.992996561636
200070928,29078.7,conifere,77.3697211285485
200070928,29078.7,feuillu,94.9460555394728
200070928,29078.7,mixte,79.1909331035093
200070936,78364.5999999999,conifere,77.3697211285486
200070936,78364.5999999999,feuillu,94.9460555394728
200070936,78364.5999999999,mixte,79.1909331035092
200070944,18759.9,conifere,77.3697211285485
200070944,18759.9,feuillu,94.9460555394728
200070944,18759.9,mixte,79.1909331035093
200070951,54055.4000000001,conifere,77.3697211285485
200070951,54055.4000000001,feuillu,94.9460555394728
200070951,54055.4000000001,mixte,79.1909331035092
200070969,39952.4,conifere,77.3697211285485
200070969,39952.4,feuillu,94.9460555394728
