SIREN_EPCI,SUPERFICIE_EPCI,COMPOSITION,SUPERFICIE,VOLUME (m3∙ha-1),STOCK_CARBONE (tC∙ha-1),PRODUCTION (m3∙ha-1),PRELEVEMENT (m3∙ha-1∙an-1),MORTALITE (m3∙ha-1∙an-1),TX_PRELEV,BILAN_M3 (m3∙ha-1∙an-1),BILAN_CARB (tC∙ha-1∙an-1),BILAN_CO2 (tCO2/an),BILAN_CO2_HA (tCO2/ha/an),Fexp (VOL -> CARB)
200040681,37309.1,Mixte,5040.6,84.6309286538383,42.5479267835687,2.3286805687322,0.685001127178972,0.38712946268262,0.352811278077931,1.25654997887061,0.627520085223686,-11597.9517191212,-2.30090697915352,0.536674215222986
200040681,37309.1,Mixte,5040.6,84.6309286538383,42.5479267835687,2.3286805687322,0.685001127178972,0.38712946268262,0.352811278077931,1.25654997887061,0.627520085223686,-11597.9517191212,-2.30090697915352,0.536674215222986
200040681,37309.1,total,16310.2,70.8269832796482,38.9553964999529,2.01884085938066,0.389888503374026,0.376835485625834,0.237446545307252,1.2521168703808,0.683148370525292,-40855.0506941193,-2.50487735859274,0.586460217636209
200040681,37309.1,total,16310.2,70.8269832796482,38.9553964999529,2.01884085938066,0.389888503374026,0.376835485625834,0.237446545307252,1.2521168703808,0.683148370525292,-40855.0506941193,-2.50487735859274,0.586460217636209
200040715,54251.4,Conifere,5113.8,198.86160518073,68.7276080963241,4.67216922349703,1.79466600079547,0.995154066273576,0.488076856922897,1.88234915642798,0.65011859468633,-12190.1137215255,-2.38376818051654,0.346070704450942
200040715,54251.4,Feuillu,21253.5,160.477944024335,85.5743505878108,4.57546122569839,1.68092610356414,0.536664391264046,0.416194766033474,2.3578707308702,1.21288257348826,-94519.3325106535,-4.44723610279029,0.534423484452864
200040715,54251.4,Mixte,3796.8,206.691626279769,81.9805715025606,5.89481080977977,2.09243362815531,0.853436448769462,0.415052221540631,2.948940732855,1.19518886312303,-16638.9412768536,-4.38235916478444,0.396754945336715
200040715,54251.4,total,30242.7,178.201157816273,79.3636574626952,4.94665927838927,2.0302152024554,0.679517625071072,0.475778722010944,2.2369264508628,1.00779754653827,-111754.569155874,-3.69525767064032,0.443704079761751
200040764,58791.9,Conifere,6304.8,304.825790322801,127.946986893322,5.99632034890268,1.46140905009688,0.42767025481422,0.262435065124359,4.10724104399159,1.64880540090874,-38116.4237360479,-6.04561980333204,0.419638201814293
200040764,58791.9,Feuillu,27146,93.3904388304823,80.2787595399539,2.03673953993588,0.151143861357059,0.498600685882816,0.0982641202767801,1.386994992696,1.15384955302476,-114848.799876837,-4.23078169442412,0.859530790990956
200040764,58791.9,Mixte,10865.6,204.629741537714,112.637286076965,4.05842395452834,0.0474037566021601,0.752072770078857,0.0143371813693326,3.25894742784733,1.58019287514461,-62955.7269152948,-5.79404054219692,0.550256915277702
200040764,58791.9,total,44341,123.128929023786,83.89405442868,2.57826663285472,0.293371736098417,0.479283977212385,0.139768537538791,1.80561091954392,1.18589720197085,-192807.515386162,-4.34828974055979,0.681236042126369
200040772,38783.6,Conifere,942.1,219.453001612021,77.3697211285485,10.2732845163684,5.80613400677405,0.461330967061073,0.591740877858513,4.00581954253325,1.45861450030951,-5038.58930938582,-5.34825316780153,0.352557133236816
200040772,38783.6,Feuillu,6717.1,182.806959597061,94.9460555394728,5.77281423964708,2.60558057375634,0.517566267401817,0.495805447719554,2.64966739848892,1.34283332816969,-33073.1344117116,-4.92372220328885,0.519378779389748
200040772,38783.6,Mixte,509,189.601663723145,79.1909331035092,7.24712173423796,3.05747386944906,0.89180960263147,0.481089489569445,3.29783826215742,1.34394097873421,-2508.24184664428,-4.9277835886921,0.417670032785911
200040772,38783.6,total,8349.3,183.573806121129,90.9428571841163,6.17434009914862,2.88160816578456,0.524902308682807,0.510069899459316,2.76782962468126,1.33242868030662,-40791.104861775,-4.88557182779096,0.495402144269475
200040798,43088.2,Conifere,7415.9,196.478875830808,68.2178583696724,4.41719069451203,1.53930343224518,1.00680054141768,0.451356989419091,1.87108672084917,0.649247380768753,-17654.096720491,-2.38057372948543,0.347201998592542
200040798,43088.2,Feuillu,2522.2,137.361046735977,74.7719265928409,3.3932228500148,0.281173606870096,0.749260454083585,0.106345539294656,2.36278878906112,1.23350719752255,-11407.5567965017,-4.52285972424933,0.544345928992232
200040798,43088.2,Mixte,1498.1,197.045877686199,78.3244488341402,5.0901715589218,1.73595242940741,0.931665871140016,0.417446207782728,2.42255325837437,1.00928784231471,-5544.05176076279,-3.70072208848728,0.397493465754579
200040798,43088.2,total,11436.2,172.744103866298,69.8730421588416,4.12732164705083,1.17480949817974,0.895615756650211,0.363526118409899,2.05689639222087,0.869482418914508,-36459.7744103637,-3.18810220268653,0.404488724043065
200040814,32877.3,Conifere,653.3,296.476166332799,94.0229442679184,12.4321218595854,8.15621096889842,1.18708405730429,0.725316456227822,3.08882683338268,0.930379840210721,-2228.6628819021,-3.41139274743931,0.317134916546297
200040814,32877.3,Feuillu,7327.4,158.982627311279,86.0739462399316,4.76396838947846,1.35266345062447,0.765294153856523,0.338277981880681,2.64601078499747,1.3672411511958,-36733.8503079978,-5.01321755438461,0.541404728904143
200040814,32877.3,Mixte,585.4,206.964590730912,83.2231755699962,7.96012613336319,2.38159438552518,0.925426709599534,0.338549558703248,4.65310503823848,1.77025740112924,-3799.79850294388,-6.49094380414055,0.402113111600814
200040814,32877.3,total,9475.6,196.922382575922,85.2901656697748,7.07431978481264,3.23450890953919,0.879735916923764,0.52215112080507,2.96007495834969,1.26975607071139,-44116.2356199873,-4.65577225927511,0.433115649699658
200040830,32674.2,Conifere,361.6,118.303713097154,45.1723896319632,7.81318583517428,8.77848360340754,0.776542795150153,1.24753857108793,-1.74184056338342,-0.567679082112062,752.666772336312,2.08148996774423,0.381834081529348
200040830,32674.2,Feuillu,17336.2,132.439142267443,72.9972823485255,4.468454773002,1.46077897234107,0.794186557981024,0.397570043027666,2.2134892426799,1.20011136642331,-76286.3591254885,-4.40040834355213,0.551176042813061
200040830,32674.2,Mixte,700.3,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690375,0.616486310651854,0.419548152391717,-1077.30176077304,-1.5383432254363,0.449454376409381
200040830,32674.2,total,18825.3,115.330648343424,57.0134961362452,5.0249566839528,3.55264868361738,0.774219418317037,0.835772352325339,0.698088582018383,0.50444233490646,-34819.6870534868,-1.84962189465702,0.494348180255385
200040889,28851.2,Conifere,155.3,118.303713097154,45.1723896319632,7.81318583517428,8.77848360340755,0.776542795150153,1.24753857108793,-1.74184056338342,-0.567679082112062,323.255391990678,2.08148996774423,0.381834081529348
200040889,28851.2,Feuillu,4195.4,132.439142267443,72.9972823485255,4.468454773002,1.46077897234107,0.794186557981024,0.397570043027666,2.2134892426799,1.20011136642331,-18461.4731645386,-4.40040834355213,0.551176042813061
200040889,28851.2,Mixte,295.7,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690374,0.616486310651854,0.419548152391717,-454.888091761513,-1.5383432254363,0.449454376409381
200040889,28851.2,total,4786.4,115.330648343424,57.0134961362452,5.0249566839528,3.55264868361738,0.774219418317037,0.835772352325339,0.698088582018383,0.504442334906459,-8853.03023658635,-1.84962189465702,0.494348180255385
200040905,48492.4,Conifere,344.2,256.824772033408,83.1514960252857,11.4042005944201,8.29469465223195,1.09572013899806,0.80464765763504,2.01378580319011,0.596994269467185,-753.446567685552,-2.18897898804635,0.331533394285117
200040905,48492.4,Feuillu,10941.4,151.836696301982,82.5534990249019,4.68441139414943,1.38176987948809,0.773072451477406,0.353272856108997,2.52956906318394,1.32224713817865,-53046.5277381156,-4.84823950665505,0.544035323000886
200040905,48492.4,Mixte,273.7,188.510399769421,77.3058587118511,7.21291366119084,2.48220403301122,1.05689389762018,0.403215734897425,3.67381573055945,1.44257346208587,-1447.71864076731,-5.28943602764818,0.413598168171106
200040905,48492.4,total,11619.7,175.045121788227,77.7083183244333,6.52482232127753,3.31981199654815,0.851443688806074,0.58515607922716,2.35356663592331,1.06455185069936,-45355.8348450949,-3.90335678589765,0.44953397996631
200040947,62384.3000000001,Conifere,5.3,219.453001612021,77.3697211285485,10.2732845163684,5.80613400677405,0.461330967061073,0.591740877858513,4.00581954253325,1.45861450030951,-28.3457417893481,-5.34825316780153,0.352557133236816
200040947,62384.3000000001,Feuillu,3703.5,182.688494171644,94.8845271114196,5.76907325026537,2.60389206467655,0.517230866013464,0.495805447719554,2.64795031957536,1.34196312431182,-18223.1882465924,-4.92053145581001,0.519042203429026
200040947,62384.3000000001,Mixte,90.3,189.601663723145,79.1909331035092,7.24712173423796,3.05747386944906,0.89180960263147,0.481089489569445,3.29783826215742,1.34394097873421,-444.978858058896,-4.92778358869209,0.417670032785911
200040947,62384.3000000001,total,4137,183.462871986417,90.8879001759073,6.17060892915881,2.87986680237763,0.524585108834679,0.510069899459316,2.7661570179465,1.33162349014449,-20199.3967220017,-4.88261946386311,0.495102771448427
200040954,43522.8,Conifere,0,200.25086397097,70.5998705298005,9.37437212118615,5.29809728118132,0.420964507443229,0.591740877858512,3.65531033256159,1.33098573153243,0,-4.8802810156189,0.321708384078594
200040954,43522.8,Feuillu,1014.4,182.806959597061,94.9460555394728,5.77281423964708,2.60558057375634,0.517566267401817,0.495805447719554,2.64966739848892,1.34283332816969,-4994.62380301621,-4.92372220328885,0.519378779389748
200040954,43522.8,Mixte,1.4,189.601663723145,79.1909331035093,7.24712173423796,3.05747386944906,0.89180960263147,0.481089489569444,3.29783826215742,1.34394097873421,-6.89889702416893,-4.9277835886921,0.417670032785911
200040954,43522.8,total,1104.6,183.573806121129,90.9428571841163,6.17434009914863,2.88160816578456,0.524902308682808,0.510069899459316,2.76782962468126,1.33242868030663,-5396.60264097789,-4.88557182779096,0.495402144269475
200041010,33004.7,Conifere,3025.2,200.420353621257,69.0610792862027,4.83897263507041,1.96172064571751,0.987535104023796,0.50934764744436,1.88971688532911,0.650688530728555,-7217.69745825342,-2.3858579460047,0.345330627539121
200041010,33004.7,Feuillu,10015.7,165.712239744851,88.0203138580006,4.84315222217078,1.99786822654174,0.488526847201188,0.458792216208884,2.35675714842785,1.20821259637268,-44370.6813054628,-4.43011285336649,0.53217677251996
200041010,33004.7,Mixte,3149.3,206.609580576642,81.9494729152255,5.88796663460146,2.08940143730779,0.854101859846825,0.415069043528218,2.94446333744684,1.19360760897605,-13783.1042908104,-4.3765612329122,0.39676122711219
200041010,33004.7,total,16287.2,178.849999427128,80.492087963512,5.04407820688529,2.13192261091873,0.653823640536221,0.48560341517773,2.25833195543034,1.02424316188964,-61167.5284965396,-3.75555826026202,0.448366770438443
200041051,25607,Conifere,1044,118.303713097154,45.1723896319632,7.81318583517428,8.77848360340755,0.776542795150153,1.24753857108793,-1.74184056338342,-0.567679082112062,2173.07552632497,2.08148996774423,0.381834081529348
200041051,25607,Feuillu,10705.8,132.439142267443,72.9972823485255,4.468454773002,1.46077897234107,0.794186557981024,0.397570043027665,2.2134892426799,1.20011136642331,-47109.8916444004,-4.40040834355213,0.551176042813061
200041051,25607,Mixte,1091.4,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690374,0.616486310651854,0.419548152391717,-1678.94779624117,-1.5383432254363,0.449454376409381
200041051,25607,total,13528.3,115.330648343424,57.0134961362452,5.0249566839528,3.55264868361738,0.774219418317037,0.835772352325339,0.698088582018383,0.504442334906459,-25022.2398774885,-1.84962189465702,0.494348180255385
200041150,58162.7000000001,Conifere,980.818037790065,140.520363068046,51.2636548838121,8.38912943941129,8.70089128733234,0.827733938080783,1.15069913824787,-1.13949578600184,-0.380883367574753,1369.78334977565,1.39657234777409,0.373766623986198
200041150,58162.7000000001,Feuillu,24687.2056756987,139.794315423659,76.6208128332407,4.55034130054781,1.43082026941314,0.786180501697001,0.380116670321302,2.33334052943767,1.24642286261654,-112825.891083795,-4.57021716292732,0.548468421502403
200041150,58162.7000000001,Mixte,2108.72475692052,149.409283188701,64.7681269414258,5.62970461962703,2.6953778082098,1.33544925970899,0.627670592989898,1.59887755170823,0.748270041854613,-5785.6170611095,-2.74365682013358,0.437932940517844
200041150,58162.7000000001,total,28466.4431286602,137.320748805778,64.6344495285492,5.57728837411316,3.46690561590521,0.802657573561857,0.72610967438674,1.3077251846461,0.710704967927777,-74181.2226861652,-2.60591821573518,0.477845166670115
200041168,53707.8000000001,Conifere,2925.98196220994,118.303713097154,45.1723896319632,7.81318583517428,8.77848360340754,0.776542795150153,1.24753857108793,-1.74184056338342,-0.567679082112062,6090.40210014055,2.08148996774423,0.381834081529348
200041168,53707.8000000001,Feuillu,25402.1943243013,132.440814153562,72.9981060042285,4.46847338642493,1.46077216250282,0.79418473814428,0.39756597870621,2.21351648577784,1.20012189337434,-111781.008343925,-4.40044694237256,0.551175427350394
200041168,53707.8000000001,Mixte,3235.57524307948,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690375,0.616486310651854,0.419548152391717,-4977.42525558072,-1.5383432254363,0.449454376409381
200041168,53707.8000000001,total,32330.2568713398,115.334686256741,57.0148955272687,5.02505810538519,3.55263293912019,0.774224640248877,0.835749734318577,0.698200526016122,0.504480209705356,-59803.240809699,-1.84976076891964,0.494345149903684
200041283,14914.8,Conifere,111.2,280.68621065895,86.2327730355441,13.4283116449162,10.563996611599,0.595205900146633,0.82318316561091,2.2691091331706,0.680036694740445,-277.273628335504,-2.49346788071497,0.307221266171575
200041283,14914.8,Feuillu,2515.3,178.552367443827,93.964065165803,5.51916600181229,2.81816342207306,0.359720330085775,0.546214380648766,2.34128224965346,1.18953252104269,-10970.7808839885,-4.3616192438232,0.523451369967827
200041283,14914.8,Mixte,265.7,241.021596058036,94.9929965616359,8.75858451240108,3.36117795222925,0.575011847537089,0.4107225645665,4.82239471263474,1.85682506110076,-1808.98086869307,-6.80835855736946,0.394126493705412
200041283,14914.8,total,3274.4,184.965622639669,92.0715608286725,6.05154530504016,3.1965656881673,0.379986871253658,0.563613286451352,2.47499274561921,1.19361016006357,-14330.6427297446,-4.37657058689977,0.495739533706645
200041317,81553.3,Conifere,80.2,128.224425778198,48.118962559392,8.17452510191269,8.69497167648981,0.77583962113901,1.17520493323911,-1.29628619571614,-0.417308174393709,122.71642381671,1.53012997277693,0.378232014895286
200041317,81553.3,Feuillu,4030.6,132.727260683601,73.1248905368408,4.48355852475325,1.46308947431041,0.792675268883848,0.396406326855161,2.227793781559,1.20696835377529,-17837.6243713311,-4.42555063050939,0.550972681892802
200041317,81553.3,Mixte,267,131.523149406327,59.0517296990713,4.91494296360943,2.78326625331006,1.46125799120835,0.805883071429953,0.670418719091027,0.438932407732022,-429.71482716965,-1.60941882835075,0.449145669414185
200041317,81553.3,total,6775.5,115.821572553597,57.2261995513092,5.04188644471726,3.54341592421678,0.773375919070462,0.830129363141223,0.725094601430015,0.515364866493563,-12803.4670607328,-1.88967117714306,0.494168356128307
200041325,16297.3,Conifere,76,280.68621065895,86.2327730355441,13.4283116449162,10.563996611599,0.595205900146633,0.82318316561091,2.2691091331706,0.680036694740445,-189.503558934337,-2.49346788071497,0.307221266171575
200041325,16297.3,Feuillu,3664.9,179.454802770697,94.4389762133341,5.54706084547187,2.8324069197392,0.361538420421456,0.546214380648766,2.35311550531121,1.19554462933796,-16065.6888775559,-4.38366364090586,0.526096986012688
200041325,16297.3,Mixte,424.9,241.021596058036,94.9929965616359,8.75858451240108,3.36117795222925,0.575011847537089,0.410722564566501,4.82239471263474,1.85682506110076,-2892.87155102628,-6.80835855736946,0.394126493705412
200041325,16297.3,total,4659.4,185.681831165442,92.4280726815542,6.07497759629362,3.20894316440523,0.381458224865154,0.563613286451352,2.48457620702323,1.19823195821658,-20471.153949086,-4.39351718012748,0.497659095166424
200041333,83951.2,Conifere,502.1,235.175392146865,80.7056716612568,10.7982073713105,6.38431603509403,0.620367101307036,0.627276108263375,3.79352423490943,1.33940881686745,-2465.89627881354,-4.91116566184733,0.34494524176977
200041333,83951.2,Feuillu,8135.1,164.611923454741,87.8212834295489,5.15699798097687,1.7875264969258,0.679052295212791,0.399184497169889,2.69041918883827,1.38658700366177,-41360.0877561257,-5.08415234675981,0.534342843608371
200041333,83951.2,Mixte,501.2,193.770888242146,80.2602037564123,7.63248012658866,2.55796094962309,0.896530398955543,0.379747630705953,4.17798877801003,1.65627722140557,-3043.79585901773,-6.07301647848709,0.414765727988573
200041333,83951.2,total,9601.8,184.940466085936,85.2410138360308,6.62640902750245,3.0557590851614,0.728571722896399,0.518115188219066,2.84207821944466,1.29503045413379,-45593.6191865066,-4.74844499849056,0.462658533782799
200041366,20153.2,Conifere,933,296.476166332799,94.0229442679184,12.4321218595854,8.15621096889842,1.18708405730429,0.725316456227821,3.08882683338268,0.930379840210721,-3182.82943336088,-3.41139274743931,0.317134916546297
200041366,20153.2,Feuillu,7528.8,158.982627311279,86.0739462399316,4.76396838947846,1.35266345062447,0.765294153856523,0.338277981880682,2.64601078499747,1.3672411511958,-37743.5123234508,-5.01321755438461,0.541404728904143
200041366,20153.2,Mixte,1589.2,206.964590730912,83.2231755699963,7.96012613336319,2.38159438552518,0.925426709599535,0.338549558703248,4.65310503823848,1.77025740112924,-10315.4078935402,-6.49094380414056,0.402113111600814
200041366,20153.2,total,10056,196.922382575922,85.2901656697748,7.07431978481264,3.23450890953919,0.879735916923764,0.522151120805071,2.96007495834969,1.26975607071139,-46818.4458392705,-4.65577225927511,0.433115649699658
200041416,22814.5,Conifere,123.2,231.579527928591,79.1262625520957,11.7631429236067,7.52023047301929,0.724257779398465,0.681249091260357,3.51865467118891,1.22012268068308,-551.170085620572,-4.47378316250464,0.341775452115136
200041416,22814.5,Feuillu,2693.9,175.150662061938,91.6485976785484,5.71931075064286,2.35128052820729,0.560960738714239,0.455820276400395,2.80706948372134,1.43556393605097,-14179.9741868683,-5.26373443218689,0.523805480351499
200041416,22814.5,Mixte,191.6,198.340930436959,82.4329789082964,8.44458908231344,1.69674557953498,0.812076646551252,0.222304987226076,5.9357668562272,2.32332344154518,-1632.21216180021,-8.51885261899899,0.415635675526626
200041416,22814.5,total,3164.2,178.332806677582,87.3140761863672,6.36848181562665,2.78949884682769,0.57502612758145,0.481491358013459,3.00395684121752,1.43076832453625,-16599.8694858245,-5.24615052329957,0.489210638022942
200041440,38531.4,Conifere,1865.3,118.303713097154,45.1723896319632,7.81318583517428,8.77848360340754,0.776542795150153,1.24753857108793,-1.74184056338342,-0.567679082112062,3882.60323683331,2.08148996774423,0.381834081529348
200041440,38531.4,Feuillu,19400.1,132.439142267443,72.9972823485255,4.468454773002,1.46077897234107,0.794186557981024,0.397570043027666,2.2134892426799,1.20011136642331,-85368.3619057457,-4.40040834355213,0.551176042813061
200041440,38531.4,Mixte,2013.1,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690375,0.616486310651854,0.419548152391717,-3096.83874712581,-1.5383432254363,0.449454376409381
200041440,38531.4,total,23916,115.330648343424,57.0134961362452,5.0249566839528,3.55264868361738,0.774219418317037,0.835772352325339,0.698088582018382,0.50444233490646,-44235.5572326172,-1.84962189465702,0.494348180255385
200041465,51242.1,Conifere,14419.4,296.476166332799,94.0229442679183,12.4321218595854,8.15621096889842,1.18708405730429,0.725316456227821,3.08882683338268,0.930379840210722,-49190.2365824264,-3.41139274743931,0.317134916546297
200041465,51242.1,Feuillu,10473.4,158.982627311279,86.0739462399316,4.76396838947846,1.35266345062446,0.765294153856523,0.338277981880681,2.64601078499747,1.3672411511958,-52505.4327340917,-5.01321755438461,0.541404728904143
200041465,51242.1,Mixte,9800.6,206.964590730912,83.2231755699962,7.96012613336319,2.38159438552518,0.925426709599534,0.338549558703248,4.65310503823848,1.77025740112924,-63615.1438468599,-6.49094380414055,0.402113111600814
200041465,51242.1,total,34702.7,196.922382575922,85.2901656697748,7.07431978481265,3.23450890953919,0.879735916923764,0.522151120805071,2.96007495834969,1.2697560707114,-161567.867981947,-4.65577225927511,0.433115649699658
200041499,44061,Conifere,189.8,118.303713097154,45.1723896319632,7.81318583517428,8.77848360340754,0.776542795150153,1.24753857108793,-1.74184056338342,-0.567679082112062,395.066795877854,2.08148996774423,0.381834081529348
200041499,44061,Feuillu,2851.6,132.439142267443,72.9972823485254,4.468454773002,1.46077897234107,0.794186557981024,0.397570043027665,2.2134892426799,1.20011136642331,-12548.2044324733,-4.40040834355213,0.551176042813061
200041499,44061,Mixte,122.5,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690375,0.616486310651854,0.419548152391717,-188.447045115946,-1.5383432254363,0.449454376409381
200041499,44061,total,3287.8,115.330648343424,57.0134961362452,5.02495668395279,3.55264868361738,0.774219418317037,0.835772352325339,0.698088582018382,0.50444233490646,-6081.18686525334,-1.84962189465702,0.494348180255385
200041515,26894.1,Conifere,331.1,280.68621065895,86.2327730355441,13.4283116449162,10.563996611599,0.595205900146633,0.82318316561091,2.2691091331706,0.680036694740445,-825.587215304725,-2.49346788071497,0.307221266171575
200041515,26894.1,Feuillu,8995.3,179.508681334769,94.4673300737617,5.54872626578139,2.83325730666308,0.361646966811124,0.546214380648766,2.35382199230718,1.19590357335572,-39444.2085158247,-4.38497976897098,0.526254938598695
200041515,26894.1,Mixte,406.8,241.021596058036,94.992996561636,8.75858451240108,3.36117795222925,0.575011847537089,0.4107225645665,4.82239471263474,1.85682506110076,-2769.6402611379,-6.80835855736946,0.394126493705412
200041515,26894.1,total,10232,185.725677636103,92.4498984291337,6.07641212720745,3.20970091669273,0.381548301512719,0.563613286451352,2.485162909002,1.1985149058915,-44965.0832292999,-4.39455465493548,0.497776611214056
200041523,179303.1,Conifere,13557.8,118.303713097154,45.1723896319631,7.81318583517427,8.77848360340754,0.776542795150152,1.24753857108793,-1.74184056338342,-0.567679082112062,28220.4246846827,2.08148996774423,0.381834081529348
200041523,179303.1,Feuillu,25694,132.404607268876,72.9782474846765,4.46728957307287,1.46039805776511,0.793979464887753,0.397570043027666,2.21291205042,1.19979842386259,-113034.609243327,-4.39926088749617,0.551032317449674
200041523,179303.1,Mixte,7601.6,130.896637927293,58.8320667736961,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690375,0.616486310651854,0.419548152391717,-11693.8698624765,-1.5383432254363,0.449454376409381
200041523,179303.1,total,51866.4,115.315305434073,57.0059113969276,5.02428819334771,3.55217606018646,0.774116420731193,0.83577235232534,0.697995712430056,0.504375226872918,-95920.4666459657,-1.84937583186737,0.494282415088653
200041556,34592.8,Conifere,143.4,296.476166332799,94.0229442679184,12.4321218595854,8.15621096889842,1.18708405730429,0.725316456227822,3.08882683338268,0.930379840210721,-489.193719982797,-3.41139274743931,0.317134916546297
200041556,34592.8,Feuillu,4693.3,158.982627311279,86.0739462399316,4.76396838947846,1.35266345062447,0.765294153856523,0.338277981880681,2.64601078499747,1.3672411511958,-23528.5339479933,-5.01321755438461,0.541404728904143
200041556,34592.8,Mixte,270.5,206.964590730912,83.2231755699963,7.9601261333632,2.38159438552518,0.925426709599535,0.338549558703248,4.65310503823848,1.77025740112924,-1755.80029902002,-6.49094380414056,0.402113111600814
200041556,34592.8,total,5338.6,196.922382575921,85.2901656697748,7.07431978481265,3.23450890953919,0.879735916923764,0.522151120805071,2.96007495834969,1.26975607071139,-24855.3057833661,-4.65577225927511,0.433115649699658
200041572,52117.7,Conifere,1615.8,118.303713097154,45.1723896319632,7.81318583517427,8.77848360340754,0.776542795150152,1.24753857108793,-1.74184056338342,-0.567679082112062,3363.27148988112,2.08148996774423,0.381834081529348
200041572,52117.7,Feuillu,21230.2,132.439142267444,72.9972823485255,4.468454773002,1.46077897234107,0.794186557981024,0.397570043027666,2.2134892426799,1.20011136642331,-93421.5492152804,-4.40040834355213,0.551176042813061
200041572,52117.7,Mixte,3238.6,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690374,0.616486310651854,0.419548152391717,-4982.07836989799,-1.53834322543629,0.449454376409381
200041572,52117.7,total,27653.8,115.330648343424,57.0134961362452,5.0249566839528,3.55264868361738,0.774219418317037,0.835772352325339,0.698088582018383,0.50444233490646,-51149.0739504663,-1.84962189465702,0.494348180255385
200041614,46554.9,Conifere,12.7,118.303713097154,45.1723896319632,7.81318583517428,8.77848360340754,0.776542795150153,1.24753857108793,-1.74184056338342,-0.567679082112062,26.4349225903517,2.08148996774423,0.381834081529348
200041614,46554.9,Feuillu,2146.8,132.439142267443,72.9972823485255,4.468454773002,1.46077897234107,0.794186557981024,0.397570043027666,2.2134892426799,1.20011136642331,-9446.79663193771,-4.40040834355213,0.551176042813061
200041614,46554.9,Mixte,27.6,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690375,0.616486310651854,0.419548152391717,-42.4582730220418,-1.5383432254363,0.449454376409381
200041614,46554.9,total,2392.3,115.330648343424,57.0134961362452,5.02495668395279,3.55264868361738,0.774219418317037,0.835772352325339,0.698088582018382,0.50444233490646,-4424.85045858799,-1.84962189465702,0.494348180255385
200041622,43369.9,Conifere,1266.4,275.095822214636,85.3299747943502,13.1423909851664,10.152707332295,0.583021467185994,0.808377149645937,2.40666218568534,0.742394893596404,-3447.28594191845,-2.72211460985348,0.310302878713125
200041622,43369.9,Feuillu,9889.4,179.99253053896,94.4683800872464,5.58832100815244,2.78446287472428,0.392735054562688,0.535928555430871,2.41112307886547,1.22433460305624,-44395.7602860361,-4.48922687787288,0.524335662706544
200041622,43369.9,Mixte,919.1,232.998961569945,92.4911042556213,8.51984930755698,3.31042039638832,0.620853209697101,0.419093813362591,4.58857570147156,1.77775655180757,-5991.09883814323,-6.51844068996108,0.396921580824454
200041622,43369.9,total,12571,185.114714710642,92.0654108767672,6.08745816051614,3.14550863031361,0.407538209399616,0.553794535378141,2.53441132080292,1.22182200069911,-56318.2560262245,-4.4800140025634,0.496764673985509
200041630,56887.3,Conifere,5440.8,280.05166419683,86.0378268680067,13.3979543016519,10.5401146166124,0.593860319979782,0.82318316561091,2.26397936505966,0.678499337854453,-13535.7903904612,-2.48783090546633,0.306526731990221
200041630,56887.3,Feuillu,17931.2,179.282433442929,94.3482660033332,5.54173280111607,2.82968634570505,0.361191156745432,0.546214380648767,2.35085529866559,1.19439628880378,-78528.8486905938,-4.37945305894718,0.525591661092877
200041630,56887.3,Mixte,2570.2,240.637116817573,94.8414631066898,8.74461276059155,3.35581617898042,0.574094584843563,0.410722564566501,4.81470199676757,1.85386304151065,-17470.9288940658,-6.79749781887238,0.393497780521927
200041630,56887.3,total,26848.6,185.451743917608,92.313540631044,6.06744980067134,3.20496680927927,0.380985541713702,0.563613286451352,2.48149744967837,1.19674717162329,-117813.615744165,-4.38807296261873,0.497042421952639
200041689,142389.6,Conifere,228.3,118.303713097154,45.1723896319632,7.81318583517428,8.77848360340754,0.776542795150153,1.24753857108793,-1.74184056338342,-0.567679082112062,475.204159636007,2.08148996774423,0.381834081529348
200041689,142389.6,Feuillu,16553.3,132.439142267443,72.9972823485255,4.468454773002,1.46077897234107,0.794186557981023,0.397570043027666,2.2134892426799,1.20011136642331,-72841.2794333215,-4.40040834355213,0.551176042813061
200041689,142389.6,Mixte,306.7,130.896637927293,58.8320667736962,4.88012532562866,2.79630614029821,1.4673328746786,0.819360151690375,0.616486310651854,0.419548152391717,-471.809867241312,-1.5383432254363,0.449454376409381
200041689,142389.6,total,19196,115.330648343424,57.0134961362452,5.0249566839528,3.55264868361738,0.774219418317036,0.835772352325339,0.698088582018382,0.504442334906459,-35505.3418898361,-1.84962189465702,0.494348180255384
