SIREN_EPCI,SURFACE,VOLUME (m3∙ha-1),STOCK_CARBONE (tC),STOCK_CARBONE (tC∙ha-1),PRODUCTION (m3∙ha-1∙an-1),PRELEVEMENT (m3∙ha-1∙an-1),MORTALITE (m3∙ha-1∙an-1),TX_PRELEV,BILAN_M3 (m3∙ha-1∙an-1),BILAN_CARB (tC∙an-1),BILAN_CARB (tC∙ha-1∙an-1),BILAN_CO2 (tCO2∙an-1),BILAN_CO2_HA (tCO2∙ha-1∙an-1),Fexp (VOL -> CARB)
200072064,709.9,160.945551674391,37117.7182595025,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,1361.06500719338,1.91726300492095,-4990.57169304239,-7.0299643513768,0.324866640182257
200072072,431.1,160.945551674391,22540.4258933251,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,826.532081421419,1.91726300492094,-3030.61763187854,-7.0299643513768,0.324866640182257
200072080,13.6,174.493316637929,704.437071099552,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,13.8796580511443,1.02056309199591,-50.8920795208625,-3.74206467065165,0.296841417546553
200072098,28.8,174.493316637929,1491.74909174023,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,29.3922170494821,1.02056309199591,-107.771462514768,-3.74206467065165,0.296841417546553
200072106,399.9,174.493316637929,20713.5577009346,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,408.123180489163,1.02056309199591,-1496.4516617936,-3.74206467065165,0.296841417546553
200072106,399.9,174.493316637929,20713.5577009346,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,408.123180489163,1.02056309199591,-1496.4516617936,-3.74206467065165,0.296841417546553
200072122,154.4,125.293030577142,8226.60272015616,39.2706595124102,8.6332100237769,6.09886048030675,0.595389692030772,0.559249198324625,1.93895985143938,155.704900136343,0.74327572701263,-570.91796716659,-2.72534433237964,0.231012907913528
200072130,93.7,169.993356073029,4992.43960413622,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,94.4918985931044,1.00845142575352,-346.470294841383,-3.69765522776289,0.313430518293926
200072304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200072312,256.4,169.993356073029,13661.2755016065,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,258.566945563201,1.00845142575352,-948.078800398405,-3.69765522776289,0.313430518293926
200072320,81.4,174.493316637929,4216.26305790467,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,83.0738356884667,1.02056309199591,-304.604064191045,-3.74206467065165,0.296841417546553
200072346,0.1,169.993356073029,5.32811057004933,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,0.100845142575352,1.00845142575352,-0.369765522776289,-3.69765522776289,0.313430518293926
200072452,129.5,136.089095817342,6771.01636090375,44.2108073236213,10.8724375652246,5.52042976904751,0.347317620292584,0.443496489100575,5.0046901758845,248.285559137263,1.62116061033856,-910.380383503296,-5.94425557124139,0.274694186100055
200072460,700.6,169.993356073029,37328.7426537656,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,706.521068882913,1.00845142575352,-2590.57725257068,-3.69765522776289,0.313430518293925
200072478,31.3,169.993356073029,1667.69860842544,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,31.564529626085,1.00845142575352,-115.736608628979,-3.69765522776289,0.313430518293926
200072544,78.3,169.993356073029,4171.91057634862,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,78.9617466365003,1.00845142575352,-289.526404333834,-3.69765522776289,0.313430518293926
200072635,49.1,112.30119767329,2543.22501404323,33.3356467095152,11.5551597574754,9.08303859377623,0.144828535456686,0.512316683219132,2.32729262824244,50.109647816999,0.656818609105308,-183.735375328996,-2.40833490005279,0.191042541638922
200072643,85.2,174.493316637929,4413.09106306484,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,86.9519754380512,1.02056309199591,-318.823909939521,-3.74206467065165,0.296841417546553
200072650,1108.4,160.945551674391,57953.6257484611,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,2125.09431465438,1.91726300492095,-7792.01248706605,-7.0299643513768,0.324866640182257
200072668,809.2,160.945551674391,42309.7022335391,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,1551.44922358203,1.91726300492095,-5688.64715313411,-7.0299643513768,0.324866640182257
200072676,498.5,159.07642275772,26080.6148456598,51.6154457642408,12.6482412504923,6.49771989473614,0.418137084399299,0.525064148589071,5.73238427135689,941.032860370579,1.86196027730714,-3450.45382135879,-6.82718768345951,0.320128682983035
200072676,498.5,159.07642275772,26080.6148456598,51.6154457642408,12.6482412504923,6.49771989473614,0.418137084399299,0.525064148589071,5.73238427135689,941.032860370579,1.86196027730714,-3450.45382135879,-6.82718768345951,0.320128682983035
200072684,485.3,160.945551674391,25374.318455186,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,930.447736288135,1.91726300492095,-3411.64169972316,-7.0299643513768,0.324866640182257
200072692,314.9,150.416881098042,16464.8112127304,48.8654267890149,12.0171137788239,6.10163380977576,0.383884049497424,0.49018885949523,5.53159591955071,603.746120249606,1.79184027420843,-2213.73577424855,-6.57008100543091,0.303614646572367
200072700,187.7,160.945551674391,9814.05228526357,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,359.870266023661,1.91726300492095,-1319.52430875343,-7.0299643513768,0.324866640182257
200072718,76.1,152.274372149227,3978.95247154266,49.468863665982,12.1655125565561,6.17698260119153,0.38862461572529,0.496242178865079,5.59990533963927,145.903714674484,1.81396762620641,-534.980287139775,-6.65121462942352,0.307363969686236
200072726,117.8,160.945551674391,6159.27202559429,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,225.853581979687,1.91726300492095,-828.129800592187,-7.0299643513768,0.324866640182257
200072734,25.8,160.945551674391,1348.97468811828,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,49.4653855269604,1.91726300492095,-181.373080265521,-7.0299643513768,0.324866640182257
200072825,374,168.50839466857,20260.8669103719,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,394.069244827635,1.05366108242683,-1444.92056436799,-3.86342396889838,0.321488083981657
200072874,291.3,169.993356073029,15520.7860905537,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,293.761900321999,1.00845142575352,-1077.12696784733,-3.69765522776289,0.313430518293925
200072882,104.4,160.945551674391,5458.64176122279,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,200.162257713747,1.91726300492095,-733.928278283738,-7.0299643513768,0.324866640182257
200072981,1084.4,160.945551674391,56698.7655734673,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,2079.08000253627,1.91726300492095,-7623.293342633,-7.0299643513768,0.324866640182257
200072999,103.9,168.50839466857,5628.62051333594,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971794,0.690925220704897,3.67062908206683,109.475386464148,1.05366108242683,-401.409750368542,-3.86342396889838,0.321488083981657
200073013,21.9,169.993356073029,1166.8562148408,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,22.085086224002,1.00845142575352,-80.9786494880073,-3.69765522776289,0.313430518293926
200073096,54.8,174.493316637929,2838.46702178349,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,55.9268574413756,1.02056309199591,-205.065143951711,-3.74206467065165,0.296841417546553
200073096,54.8,174.493316637929,2838.46702178349,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,55.9268574413756,1.02056309199591,-205.065143951711,-3.74206467065165,0.296841417546553
200073104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200073112,1524.6,148.552131914078,79714.9926164776,48.259631986838,11.8681351339466,6.02599059350531,0.379124959541488,0.484111886823951,5.46301958089976,2923.05917730247,1.76962645974338,-10717.8836501091,-6.48863035239239,0.299850673005688
200073120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200073138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200073146,140.7,174.493316637929,7287.81587527257,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,143.593227043824,1.02056309199591,-526.508499160688,-3.74206467065165,0.296841417546553
200073161,110.6,160.945551674391,5782.81397309617,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,212.049288344257,1.91726300492095,-777.514057262274,-7.0299643513768,0.324866640182257
200073237,294.8,160.945551674391,15413.8658161732,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,565.209133850695,1.91726300492095,-2072.43349078588,-7.0299643513768,0.324866640182257
200073245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200073252,4.1,174.493316637929,212.36705819913,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,4.18430867718321,1.02056309199591,-15.3424651496718,-3.74206467065165,0.296841417546553
200073260,307.7,160.945551674391,16088.3531602323,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,589.941826614175,1.91726300492094,-2163.12003091864,-7.0299643513768,0.324866640182257
200073344,71.8,169.993356073029,3825.58338929542,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,72.4068123691024,1.00845142575352,-265.491645353376,-3.69765522776289,0.313430518293926
200073393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200073401,3.5,174.493316637929,181.288952121208,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.57197082198567,1.02056309199591,-13.0972263472808,-3.74206467065165,0.296841417546553
200073419,4.5,174.493316637929,233.08579558441,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,4.59253391398157,1.02056309199591,-16.8392910179324,-3.74206467065165,0.296841417546553
200073427,0.5,174.493316637929,25.8984217316012,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,0.510281545997953,1.02056309199591,-1.87103233532583,-3.74206467065165,0.296841417546553
240100578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240100610,56.4,0,2921.34197132461,0,0,0,0,0,0,57.5597583885691,0,-211.052447424753,0,0
240100750,5.9,29.5751384132083,305.601376432894,8.77912601071226,3.04311491145698,2.39206819863985,0.0381413918200133,0.134921417861293,0.612905320997123,6.02132224277584,0.172976795253543,-22.0781815568448,-0.634248249262992,0.0503121046689072
240100800,27.9,111.950909240822,1445.13193262335,33.231666594671,11.5191170537266,9.05470689814889,0.144376788176043,0.510718671696456,2.32003336740165,28.4737102666858,0.654769869058305,-104.403604311181,-2.40082285321378,0.190446644232376
240100883,84.1,48.9660198888838,4356.11453525532,14.535142755429,5.03832723271427,3.96042301995972,0.0631487205352991,0.223382380772965,1.01475549221926,85.8293560368557,0.286388691689695,-314.707638801804,-1.05009186952888,0.0832991373852395
240100891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240200444,444.3,169.993356073029,23672.7952627291,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,448.054968462287,1.00845142575352,-1642.86821769505,-3.69765522776289,0.313430518293926
240200469,661.4,169.993356073029,35240.1233103062,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,666.989772993375,1.00845142575352,-2445.62916764238,-3.69765522776289,0.313430518293926
240200477,389.7,169.993356073029,20763.6468914822,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,392.993520616145,1.00845142575352,-1440.9762422592,-3.69765522776289,0.313430518293926
240200493,233.8,169.993356073029,12457.1225127753,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,235.775943341172,1.00845142575352,-864.511792250964,-3.69765522776289,0.313430518293926
240200501,1128.1,169.993356073029,60106.4153407264,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,1137.63405339254,1.00845142575352,-4171.32486243932,-3.69765522776289,0.313430518293925
240200519,523.8,169.993356073029,27908.6431659184,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,528.226856809692,1.00845142575352,-1936.8318083022,-3.69765522776289,0.313430518293926
240200576,575,169.993356073029,30636.6357777836,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,579.859569808272,1.00845142575352,-2126.15175596366,-3.69765522776289,0.313430518293925
240200584,413.9,169.993356073029,22053.0496494342,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,417.39804511938,1.00845142575352,-1530.45949877106,-3.69765522776289,0.313430518293925
240200592,354.9,169.993356073029,18909.4644131051,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,357.899410999923,1.00845142575352,-1312.29784033305,-3.69765522776289,0.313430518293926
240200600,118.4,169.993356073029,6308.4829149384,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,119.400648809216,1.00845142575352,-437.802378967126,-3.69765522776289,0.313430518293925
240200634,88.3,169.993356073029,4704.72163335356,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,89.0462608940355,1.00845142575352,-326.502956611463,-3.69765522776289,0.313430518293926
240300491,18,174.493316637929,932.343182337642,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,18.3701356559263,1.02056309199591,-67.3571640717298,-3.74206467065165,0.296841417546553
240300558,70.4,174.493316637929,3646.49777980944,51.7968434632024,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,71.8476416765117,1.02056309199591,-263.441352813876,-3.74206467065165,0.296841417546553
240300566,43.5,174.493316637929,2253.1626906493,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,44.3944945018219,1.02056309199591,-162.779813173347,-3.74206467065165,0.296841417546553
240300657,32.9,174.493316637929,1704.11614993936,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,33.5765257266653,1.02056309199591,-123.113927664439,-3.74206467065165,0.296841417546553
240400440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240500439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240500462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240600551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240600585,7.7,174.493316637929,398.835694666658,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,7.85833580836847,1.02056309199591,-28.8138979640177,-3.74206467065165,0.296841417546553
240600593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240700302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240700617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240700716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240700815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240700864,9.9,174.493316637929,512.788750285703,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,10.1035746107595,1.02056309199591,-37.0464402394514,-3.74206467065165,0.296841417546553
240800821,3.7,168.50839466857,200.441731466246,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,3.89854600497927,1.05366108242683,-14.294668684924,-3.86342396889838,0.321488083981657
240800847,320.7,168.50839466857,17373.4225084392,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971795,0.690925220704897,3.67062908206683,337.909109134285,1.05366108242683,-1239.00006682571,-3.86342396889838,0.321488083981657
240800862,638.8,168.50839466857,34605.9940704427,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,673.07869945426,1.05366108242683,-2467.95523133229,-3.86342396889838,0.321488083981657
240800920,1582.5,168.50839466857,85729.4702825229,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971795,0.690925220704897,3.67062908206683,1667.41866294046,1.05366108242683,-6113.86843078169,-3.86342396889838,0.321488083981657
240900431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240900464,5.1,174.493316637929,264.163901662332,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,5.20487176917912,1.02056309199591,-19.0845298203234,-3.74206467065165,0.296841417546553
241000223,159.9,168.50839466857,8662.33320579804,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,168.48040708005,1.05366108242683,-617.761492626851,-3.86342396889838,0.321488083981657
241000405,65.1,168.50839466857,3526.6910049872,54.1734409368233,12.3758885485787,8.20555534954004,0.499704116971794,0.690925220704897,3.67062908206683,68.5933364659867,1.05366108242683,-251.508900375285,-3.86342396889838,0.321488083981657
241000447,46.2,168.50839466857,2502.81297128124,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,48.6791420081196,1.05366108242683,-178.490187363105,-3.86342396889838,0.321488083981657
241000488,65.9,168.50839466857,3570.02975773665,54.1734409368233,12.3758885485787,8.20555534954003,0.499704116971794,0.690925220704897,3.67062908206683,69.4362653319282,1.05366108242683,-254.599639550403,-3.86342396889838,0.321488083981657
241100593,17.1,174.493316637929,885.72602322076,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,17.45162887313,1.02056309199591,-63.9893058681433,-3.74206467065165,0.296841417546553
241200187,14.3,174.493316637929,740.694861523793,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,14.5940522155414,1.02056309199591,-53.5115247903187,-3.74206467065165,0.296841417546553
241200542,3,174.493316637929,155.390530389607,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.06168927598772,1.02056309199591,-11.226194011955,-3.74206467065165,0.296841417546553
241200567,3.5,174.493316637929,181.288952121208,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.57197082198567,1.02056309199591,-13.0972263472808,-3.74206467065165,0.296841417546553
241200567,3.5,174.493316637929,181.288952121208,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.57197082198567,1.02056309199591,-13.0972263472808,-3.74206467065165,0.296841417546553
241200625,13.8,174.493316637929,714.796439792192,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,14.0837706695435,1.02056309199591,-51.6404924549928,-3.74206467065165,0.296841417546553
241200641,5.2,174.493316637929,269.343586008652,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,5.30692807837871,1.02056309199591,-19.4587362873886,-3.74206467065165,0.296841417546553
241200658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241200674,16,174.493316637929,828.749495411237,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,16.3290094719345,1.02056309199591,-59.8730347304265,-3.74206467065165,0.296841417546553
241200765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241200807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241200906,14.6,174.493316637929,756.233914562754,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,14.9002211431402,1.02056309199591,-54.6341441915141,-3.74206467065165,0.296841417546553
241200914,2.3,174.493316637929,119.132739965365,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,2.34729511159058,1.02056309199591,-8.6067487424988,-3.74206467065165,0.296841417546553
241300375,3.3,174.493316637929,170.929583428568,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.36785820358649,1.02056309199591,-12.3488134131505,-3.74206467065165,0.296841417546553
241300417,46.7,174.493316637929,2418.91258973155,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,47.6602963962088,1.02056309199591,-174.754420119432,-3.74206467065165,0.296841417546553
241400415,3.9,169.993356073029,207.796312231924,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,3.93296056043871,1.00845142575352,-14.4208553882753,-3.69765522776289,0.313430518293926
241400514,78,169.993356073029,4155.92624463848,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312146,2.6307152993167,78.6592112087743,1.00845142575352,-288.417107765505,-3.69765522776289,0.313430518293926
241400555,36,169.993356073029,1918.11980521776,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,36.3042513271266,1.00845142575352,-133.115588199464,-3.69765522776289,0.313430518293925
241400761,192.4,165.840711719894,10251.2847367749,51.9795402285997,11.4271136085975,8.07259077440599,0.788071370149182,0.740234988743709,2.56645146404233,194.026054314976,0.983816697577624,-711.42886582158,-3.60732789111796,0.305773951578845
241400860,2.2,169.993356073029,117.218432541085,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,2.21859313665773,1.00845142575352,-8.13484150107836,-3.69765522776289,0.313430518293926
241400878,130.7,169.993356073029,6963.84051505447,53.2811057004933,11.7132480463195,8.27472810333358,0.807804643669167,0.758770441312145,2.6307152993167,131.804601345985,1.00845142575352,-483.28353826861,-3.69765522776289,0.313430518293925
241500230,40.3,174.493316637929,2087.41279156705,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,41.128692607435,1.02056309199591,-150.805206227262,-3.74206467065165,0.296841417546553
241500255,1,174.493316637929,51.7968434632023,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,1.02056309199591,1.02056309199591,-3.74206467065165,-3.74206467065165,0.296841417546553
241500271,3.5,174.493316637929,181.288952121208,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.57197082198567,1.02056309199591,-13.0972263472808,-3.74206467065165,0.296841417546553
241501055,3.2,174.493316637929,165.749899082247,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.2658018943869,1.02056309199591,-11.9746069460853,-3.74206467065165,0.296841417546553
241501089,0.8,174.493316637929,41.4374747705619,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,0.816450473596724,1.02056309199591,-2.99365173652132,-3.74206467065165,0.296841417546553
241501139,3.6,174.493316637929,186.468636467528,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.67402713118526,1.02056309199591,-13.471432814346,-3.74206467065165,0.296841417546553
241600303,82.6,174.493316637929,4278.41927006051,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,84.2985113988618,1.02056309199591,-309.094541795827,-3.74206467065165,0.296841417546553
241700434,14,174.493316637929,725.155808484833,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,14.2878832879427,1.02056309199591,-52.3889053891232,-3.74206467065165,0.296841417546553
241700459,3,174.493316637929,155.390530389607,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,3.06168927598772,1.02056309199591,-11.226194011955,-3.74206467065165,0.296841417546553
241700517,85.1,174.493316637929,4407.91137871852,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,86.8499191288515,1.02056309199591,-318.449703472456,-3.74206467065165,0.296841417546553
241700624,45.5,174.493316637929,2356.75637757571,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,46.4356206858137,1.02056309199591,-170.26394251465,-3.74206467065165,0.296841417546553
241700632,87.4,174.493316637929,4527.04411868388,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,89.1972142404421,1.02056309199591,-327.056452214954,-3.74206467065165,0.296841417546553
241700640,170.8,166.62681465835,8846.90086351496,49.4617398644514,17.1449592982783,13.4769514453697,0.214889226782673,0.760149480057045,3.453118626126,174.312176112901,0.974554100143631,-639.144645747302,-3.57336503385998,0.283459222493225
241700699,39,174.493316637929,2020.07689506489,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381627,3.61614139388303,39.8019605878403,1.02056309199591,-145.940522155414,-3.74206467065165,0.296841417546553
241800325,86.3,160.945551674391,4512.268045915,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,165.459797324678,1.91726300492095,-606.685923523818,-7.0299643513768,0.324866640182257
241800374,215.5,133.162839273986,11267.5986546313,43.2601641920697,10.6386529157169,5.40172669708723,0.339849421221232,0.433960203365177,4.89707679740846,413.170177560464,1.58630159525478,-1514.9573177217,-5.81643918260085,0.26878757282829
241800424,311.2,160.945551674391,16271.3536024189,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,596.652247131398,1.91726300492095,-2187.72490614846,-7.0299643513768,0.324866640182257
241800432,112.3,160.945551674391,5871.69990215823,52.2858406247394,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,215.308635452622,1.91726300492095,-789.464996659615,-7.0299643513768,0.324866640182257
241800457,49.7,160.945551674391,2598.60627904955,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,95.287971344571,1.91726300492095,-349.389228263427,-7.0299643513768,0.324866640182257
241800507,340,160.945551674391,17777.1858124114,52.2858406247393,12.8582709104711,6.52872744375938,0.410754628565202,0.524500414050452,5.91878883814651,651.869421673121,1.91726300492095,-2390.18787946811,-7.0299643513768,0.324866640182257
241900133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241927201,12.9,174.493316637929,668.17928067531,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,13.1652638867472,1.02056309199591,-48.2726342514063,-3.74206467065165,0.296841417546553
241927243,1.1,174.493316637929,56.9765278095226,51.7968434632023,17.9543779775962,14.1132023719751,0.225034211738078,0.796036365381626,3.61614139388303,1.1226194011955,1.02056309199591,-4.11627113771682,-3.74206467065165,0.296841417546553
242000354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242000495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242000503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242010056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242010130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242020071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242020105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
