CODGEO,LIBGEO,EPCI,LIBEPCI,NATURE_EPCI
78172,Conflans-Sainte-Honorine,ZZZZZZZZZ,nd,nd
78185,Courgent,247800550,CC du Pays Houdanais,CC
78188,Cravent,200000487,CC du Plateau de Lommoye,CC
78189,Crespières,ZZZZZZZZZ,nd,nd
78190,Croissy-sur-Seine,247800659,CC de la Boucle de la Seine,CC
78192,Dammartin-en-Serve,247800550,CC du Pays Houdanais,CC
78193,Dampierre-en-Yvelines,ZZZZZZZZZ,nd,nd
78194,Dannemarie,247800550,CC du Pays Houdanais,CC
78196,Davron,ZZZZZZZZZ,nd,nd
78202,Drocourt,247800014,CA de Mantes en Yvelines,CA
78206,Ecquevilly,ZZZZZZZZZ,nd,nd
78208,Élancourt,247800451,CA de Saint Quentin en Yvelines,CA
78209,Émancé,247800600,CC Plaines et Forêts d'Yvelines,CC
78217,Épône,247800014,CA de Mantes en Yvelines,CA
78220,Les Essarts-le-Roi,247800634,CC des Etangs,CC
78224,L'Étang-la-Ville,ZZZZZZZZZ,nd,nd
78227,Évecquemont,ZZZZZZZZZ,nd,nd
78230,La Falaise,247800014,CA de Mantes en Yvelines,CA
78231,Favrieux,247800014,CA de Mantes en Yvelines,CA
78233,Feucherolles,ZZZZZZZZZ,nd,nd
78234,Flacourt,247800014,CA de Mantes en Yvelines,CA
78236,Flexanville,ZZZZZZZZZ,nd,nd
78237,Flins-Neuve-Église,247800550,CC du Pays Houdanais,CC
78238,Flins-sur-Seine,247800626,CC Seine Mauldre,CC
78239,Follainville-Dennemont,247800014,CA de Mantes en Yvelines,CA
78242,Fontenay-le-Fleury,247800584,CA Versailles Grand Parc,CA
78245,Fontenay-Mauvoisin,ZZZZZZZZZ,nd,nd
78246,Fontenay-Saint-Père,ZZZZZZZZZ,nd,nd
78251,Fourqueux,ZZZZZZZZZ,nd,nd
78255,Freneuse,247800527,CC des Portes de l'Ile de France,CC
78261,Gaillon-sur-Montcient,ZZZZZZZZZ,nd,nd
78262,Galluis,ZZZZZZZZZ,nd,nd
78263,Gambais,ZZZZZZZZZ,nd,nd
78264,Gambaiseuil,ZZZZZZZZZ,nd,nd
78265,Garancières,ZZZZZZZZZ,nd,nd
78267,Gargenville,ZZZZZZZZZ,nd,nd
78269,Gazeran,247800600,CC Plaines et Forêts d'Yvelines,CC
78276,Gommecourt,247800527,CC des Portes de l'Ile de France,CC
78278,Goupillières,ZZZZZZZZZ,nd,nd
78281,Goussonville,247800014,CA de Mantes en Yvelines,CA
78283,Grandchamp,247800550,CC du Pays Houdanais,CC
78285,Gressey,247800550,CC du Pays Houdanais,CC
78289,Grosrouvre,ZZZZZZZZZ,nd,nd
78290,Guernes,ZZZZZZZZZ,nd,nd
78291,Guerville,247800014,CA de Mantes en Yvelines,CA
78296,Guitrancourt,ZZZZZZZZZ,nd,nd
78297,Guyancourt,247800451,CA de Saint Quentin en Yvelines,CA
78299,Hardricourt,ZZZZZZZZZ,nd,nd
78300,Hargeville,247800014,CA de Mantes en Yvelines,CA
78302,La Hauteville,ZZZZZZZZZ,nd,nd
78305,Herbeville,ZZZZZZZZZ,nd,nd
78307,Hermeray,247800600,CC Plaines et Forêts d'Yvelines,CC
78310,Houdan,247800550,CC du Pays Houdanais,CC
78311,Houilles,247800659,CC de la Boucle de la Seine,CC
78314,Issou,ZZZZZZZZZ,nd,nd
78317,Jambville,247800642,CC Vexin Seine,CC
78320,Jeufosse,247800527,CC des Portes de l'Ile de France,CC
78321,Jouars-Pontchartrain,247800618,CC Cœur d'Yvelines,CC
78322,Jouy-en-Josas,247800584,CA Versailles Grand Parc,CA
78324,Jouy-Mauvoisin,247800014,CA de Mantes en Yvelines,CA
78325,Jumeauville,247800014,CA de Mantes en Yvelines,CA
78327,Juziers,247800642,CC Vexin Seine,CC
78329,Lainville-en-Vexin,ZZZZZZZZZ,nd,nd
78334,Lévis-Saint-Nom,ZZZZZZZZZ,nd,nd
78335,Limay,ZZZZZZZZZ,nd,nd
78337,Limetz-Villez,247800527,CC des Portes de l'Ile de France,CC
78343,Les Loges-en-Josas,247800584,CA Versailles Grand Parc,CA
78344,Lommoye,200000487,CC du Plateau de Lommoye,CC
78346,Longnes,247800550,CC du Pays Houdanais,CC
78349,Longvilliers,ZZZZZZZZZ,nd,nd
78350,Louveciennes,200000339,CC des Coteaux de Seine,CC
78354,Magnanville,247800014,CA de Mantes en Yvelines,CA
78356,Magny-les-Hameaux,247800451,CA de Saint Quentin en Yvelines,CA
78358,Maisons-Laffitte,ZZZZZZZZZ,nd,nd
78361,Mantes-la-Jolie,247800014,CA de Mantes en Yvelines,CA
78362,Mantes-la-Ville,247800014,CA de Mantes en Yvelines,CA
78364,Marcq,ZZZZZZZZZ,nd,nd
78366,Mareil-le-Guyon,ZZZZZZZZZ,nd,nd
78367,Mareil-Marly,ZZZZZZZZZ,nd,nd
78368,Mareil-sur-Mauldre,ZZZZZZZZZ,nd,nd
78372,Marly-le-Roi,ZZZZZZZZZ,nd,nd
78380,Maule,ZZZZZZZZZ,nd,nd
78381,Maulette,247800550,CC du Pays Houdanais,CC
78382,Maurecourt,ZZZZZZZZZ,nd,nd
78383,Maurepas,ZZZZZZZZZ,nd,nd
78384,Médan,200000321,CA des deux Rives de la Seine,CA
78385,Ménerville,200000487,CC du Plateau de Lommoye,CC
78389,Méré,ZZZZZZZZZ,nd,nd
78391,Méricourt,247800014,CA de Mantes en Yvelines,CA
78396,Le Mesnil-le-Roi,ZZZZZZZZZ,nd,nd
78397,Le Mesnil-Saint-Denis,ZZZZZZZZZ,nd,nd
78398,Les Mesnuls,ZZZZZZZZZ,nd,nd
78401,Meulan-en-Yvelines,247800642,CC Vexin Seine,CC
78402,Mézières-sur-Seine,247800014,CA de Mantes en Yvelines,CA
78403,Mézy-sur-Seine,247800642,CC Vexin Seine,CC
78404,Millemont,ZZZZZZZZZ,nd,nd
78406,Milon-la-Chapelle,ZZZZZZZZZ,nd,nd
78407,Mittainville,247800600,CC Plaines et Forêts d'Yvelines,CC
78410,Moisson,247800527,CC des Portes de l'Ile de France,CC
78413,Mondreville,247800550,CC du Pays Houdanais,CC
78415,Montainville,ZZZZZZZZZ,nd,nd
78416,Montalet-le-Bois,ZZZZZZZZZ,nd,nd
78417,Montchauvet,247800550,CC du Pays Houdanais,CC
78418,Montesson,247800659,CC de la Boucle de la Seine,CC
78420,Montfort-l'Amaury,ZZZZZZZZZ,nd,nd
78423,Montigny-le-Bretonneux,247800451,CA de Saint Quentin en Yvelines,CA
78431,Morainvilliers,200000321,CA des deux Rives de la Seine,CA
78437,Mousseaux-sur-Seine,247800014,CA de Mantes en Yvelines,CA
78439,Mulcent,247800550,CC du Pays Houdanais,CC
78440,Les Mureaux,ZZZZZZZZZ,nd,nd
78442,Neauphle-le-Château,247800618,CC Cœur d'Yvelines,CC
78443,Neauphle-le-Vieux,ZZZZZZZZZ,nd,nd
78444,Neauphlette,200000487,CC du Plateau de Lommoye,CC
78451,Nézel,247800626,CC Seine Mauldre,CC
78455,Noisy-le-Roi,247800584,CA Versailles Grand Parc,CA
78460,Oinville-sur-Montcient,247800642,CC Vexin Seine,CC
78464,Orcemont,247800600,CC Plaines et Forêts d'Yvelines,CC
78465,Orgerus,247800550,CC du Pays Houdanais,CC
78466,Orgeval,200000321,CA des deux Rives de la Seine,CA
78470,Orphin,247800600,CC Plaines et Forêts d'Yvelines,CC
78472,Orsonville,247800592,CC Contrée d'Ablis-Porte d'Yvelines,CC
78474,Orvilliers,247800550,CC du Pays Houdanais,CC
78475,Osmoy,247800550,CC du Pays Houdanais,CC
78478,Paray-Douaville,247800592,CC Contrée d'Ablis-Porte d'Yvelines,CC
78481,Le Pecq,ZZZZZZZZZ,nd,nd
78484,Perdreauville,247800014,CA de Mantes en Yvelines,CA
78486,Le Perray-en-Yvelines,247800634,CC des Etangs,CC
78490,Plaisir,ZZZZZZZZZ,nd,nd
78497,Poigny-la-Forêt,247800600,CC Plaines et Forêts d'Yvelines,CC
78498,Poissy,ZZZZZZZZZ,nd,nd
78499,Ponthévrard,247800600,CC Plaines et Forêts d'Yvelines,CC
78501,Porcheville,247800014,CA de Mantes en Yvelines,CA
78502,Le Port-Marly,ZZZZZZZZZ,nd,nd
78503,Port-Villez,ZZZZZZZZZ,nd,nd
78505,Prunay-le-Temple,247800550,CC du Pays Houdanais,CC
78506,Prunay-en-Yvelines,247800592,CC Contrée d'Ablis-Porte d'Yvelines,CC
78513,La Queue-les-Yvelines,ZZZZZZZZZ,nd,nd
78516,Raizeux,247800600,CC Plaines et Forêts d'Yvelines,CC
78517,Rambouillet,247800600,CC Plaines et Forêts d'Yvelines,CC
78518,Rennemoulin,247800584,CA Versailles Grand Parc,CA
78520,Richebourg,247800550,CC du Pays Houdanais,CC
78522,Rochefort-en-Yvelines,ZZZZZZZZZ,nd,nd
78524,Rocquencourt,247800584,CA Versailles Grand Parc,CA
78528,Rolleboise,247800014,CA de Mantes en Yvelines,CA
78530,Rosay,ZZZZZZZZZ,nd,nd
78531,Rosny-sur-Seine,247800014,CA de Mantes en Yvelines,CA
78536,Sailly,247800014,CA de Mantes en Yvelines,CA
78537,Saint-Arnoult-en-Yvelines,247800600,CC Plaines et Forêts d'Yvelines,CC
78545,Saint-Cyr-l'École,247800584,CA Versailles Grand Parc,CA
78548,Saint-Forget,ZZZZZZZZZ,nd,nd
78550,Saint-Germain-de-la-Grange,247800618,CC Cœur d'Yvelines,CC
78551,Saint-Germain-en-Laye,ZZZZZZZZZ,nd,nd
78557,Saint-Hilarion,247800600,CC Plaines et Forêts d'Yvelines,CC
78558,Saint-Illiers-la-Ville,200000487,CC du Plateau de Lommoye,CC
78559,Saint-Illiers-le-Bois,200000487,CC du Plateau de Lommoye,CC
78561,Saint-Lambert,ZZZZZZZZZ,nd,nd
78562,Saint-Léger-en-Yvelines,247800634,CC des Etangs,CC
78564,Saint-Martin-de-Bréthencourt,247800592,CC Contrée d'Ablis-Porte d'Yvelines,CC
78565,Saint-Martin-des-Champs,247800550,CC du Pays Houdanais,CC
78567,Saint-Martin-la-Garenne,ZZZZZZZZZ,nd,nd
78569,Sainte-Mesme,247800592,CC Contrée d'Ablis-Porte d'Yvelines,CC
78571,Saint-Nom-la-Bretèche,ZZZZZZZZZ,nd,nd
78575,Saint-Rémy-lès-Chevreuse,ZZZZZZZZZ,nd,nd
78576,Saint-Rémy-l'Honoré,ZZZZZZZZZ,nd,nd
78586,Sartrouville,247800659,CC de la Boucle de la Seine,CC
78588,Saulx-Marchais,247800618,CC Cœur d'Yvelines,CC
78590,Senlisse,ZZZZZZZZZ,nd,nd
78591,Septeuil,247800550,CC du Pays Houdanais,CC
78597,Soindres,247800014,CA de Mantes en Yvelines,CA
78601,Sonchamp,247800600,CC Plaines et Forêts d'Yvelines,CC
78605,Tacoignières,247800550,CC du Pays Houdanais,CC
78606,Le Tartre-Gaudran,247800550,CC du Pays Houdanais,CC
78608,Le Tertre-Saint-Denis,247800014,CA de Mantes en Yvelines,CA
78609,Tessancourt-sur-Aubette,247800642,CC Vexin Seine,CC
78615,Thiverval-Grignon,247800618,CC Cœur d'Yvelines,CC
78616,Thoiry,ZZZZZZZZZ,nd,nd
78618,Tilly,247800550,CC du Pays Houdanais,CC
78620,Toussus-le-Noble,247800584,CA Versailles Grand Parc,CA
78621,Trappes,247800451,CA de Saint Quentin en Yvelines,CA
78623,Le Tremblay-sur-Mauldre,ZZZZZZZZZ,nd,nd
78624,Triel-sur-Seine,200000321,CA des deux Rives de la Seine,CA
78638,Vaux-sur-Seine,247800642,CC Vexin Seine,CC
78640,Vélizy-Villacoublay,ZZZZZZZZZ,nd,nd
78642,Verneuil-sur-Seine,200000321,CA des deux Rives de la Seine,CA
78643,Vernouillet,200000321,CA des deux Rives de la Seine,CA
78644,La Verrière,247800451,CA de Saint Quentin en Yvelines,CA
78646,Versailles,247800584,CA Versailles Grand Parc,CA
78647,Vert,247800014,CA de Mantes en Yvelines,CA
78650,Le Vésinet,247800659,CC de la Boucle de la Seine,CC
78653,Vicq,ZZZZZZZZZ,nd,nd
78655,Vieille-Église-en-Yvelines,247800600,CC Plaines et Forêts d'Yvelines,CC
78668,La Villeneuve-en-Chevrie,200000487,CC du Plateau de Lommoye,CC
78672,Villennes-sur-Seine,200000321,CA des deux Rives de la Seine,CA
78674,Villepreux,ZZZZZZZZZ,nd,nd
78677,Villette,ZZZZZZZZZ,nd,nd
78681,Villiers-le-Mahieu,ZZZZZZZZZ,nd,nd
78683,Villiers-Saint-Frédéric,247800618,CC Cœur d'Yvelines,CC
78686,Viroflay,247800584,CA Versailles Grand Parc,CA
78688,Voisins-le-Bretonneux,247800451,CA de Saint Quentin en Yvelines,CA
79001,L'Absie,247900731,CC Terre de Sèvre,CC
79002,Adilly,247900665,CC de Parthenay,CC
79003,Aiffres,247900806,CA de Niort,CA
79004,Aigonnay,247900475,CC de Celles sur Belle,CC
79005,Airvault,247900590,CC de l'Airvaudais,CC
79006,Les Alleuds,247900558,CC du Cœur du Poitou,CC
79007,Allonne,247900715,CC Espace Gâtine,CC
79008,Amailloux,ZZZZZZZZZ,nd,nd
79009,Amuré,247900806,CA de Niort,CA
79010,Arçais,247900806,CA de Niort,CA
79011,Ardilleux,247900558,CC du Cœur du Poitou,CC
79012,Ardin,200022812,CC Gâtine-Autize,CC
79013,Argenton-les-Vallées,247900673,CC de l'Argentonnais,CC
79014,Argenton-l'Église,247900673,CC de l'Argentonnais,CC
79015,Asnières-en-Poitou,247900681,CC du Val de Boutonne,CC
79016,Assais-les-Jumeaux,247900442,CC du Val du Thouet,CC
79018,Aubigné,247900558,CC du Cœur du Poitou,CC
79019,Aubigny,247900772,CC du Pays Thénézéen,CC
79020,Augé,247900616,CC Arc en Sèvre,CC
79022,Availles-Thouarsais,247900590,CC de l'Airvaudais,CC
79023,Avon,247900756,CC de la Haute Sèvre,CC
79024,Azay-le-Brûlé,247900657,CC du Val de Sèvre,CC
79025,Azay-sur-Thouet,247900715,CC Espace Gâtine,CC
79027,La Bataille,247900558,CC du Cœur du Poitou,CC
79029,Beaulieu-sous-Parthenay,247900608,CC du Pays Sud Gâtine,CC
79030,Beaussais,247900475,CC de Celles sur Belle,CC
79031,Beauvoir-sur-Niort,247900517,CC Plaine de Courance,CC
79032,Béceleuf,200022812,CC Gâtine-Autize,CC
79033,Belleville,247900517,CC Plaine de Courance,CC
79034,Bessines,247900806,CA de Niort,CA
79035,Le Beugnon,200022812,CC Gâtine-Autize,CC
79038,Boismé,247900830,CC Cœur de Bocage,CC
79039,Boisserolles,247900517,CC Plaine de Courance,CC
79040,La Boissière-en-Gâtine,247900608,CC du Pays Sud Gâtine,CC
79042,Bougon,247900657,CC du Val de Sèvre,CC
79043,Bouillé-Loretz,247900673,CC de l'Argentonnais,CC
79044,Bouillé-Saint-Paul,247900673,CC de l'Argentonnais,CC
79045,Bouin,247900558,CC du Cœur du Poitou,CC
79046,Le Bourdet,247900806,CA de Niort,CA
79047,Boussais,247900590,CC de l'Airvaudais,CC
79048,La Crèche,247900616,CC Arc en Sèvre,CC
79049,Bressuire,247900830,CC Cœur de Bocage,CC
79050,Bretignolles,247900426,CC du Delta Sèvre Argent,CC
79051,Le Breuil-Bernard,247900731,CC Terre de Sèvre,CC
79053,Le Breuil-sous-Argenton,247900673,CC de l'Argentonnais,CC
79054,Brie,247900798,CC du Thouarsais,CC
79055,Brieuil-sur-Chizé,247900681,CC du Val de Boutonne,CC
79056,Brion-près-Thouet,247900798,CC du Thouarsais,CC
79057,Brioux-sur-Boutonne,247900681,CC du Val de Boutonne,CC
79058,Brûlain,247900517,CC Plaine de Courance,CC
79059,Le Busseau,200022812,CC Gâtine-Autize,CC
79060,Caunay,247900558,CC du Cœur du Poitou,CC
79061,Celles-sur-Belle,247900475,CC de Celles sur Belle,CC
79062,Cerizay,247900426,CC du Delta Sèvre Argent,CC
79063,Cersay,247900673,CC de l'Argentonnais,CC
79064,Chail,247900483,CC du Canton de Melle,CC
79066,Champdeniers-Saint-Denis,247900509,CC du Val d'Egray,CC
79068,Chantecorps,247900707,CC du Pays Ménigoutais,CC
79069,Chanteloup,247900731,CC Terre de Sèvre,CC
79070,La Chapelle-Bâton,247900509,CC du Val d'Egray,CC
79071,La Chapelle-Bertrand,247900665,CC de Parthenay,CC
79072,La Chapelle-Gaudin,247900749,CC du Saint Varentais,CC
79074,La Chapelle-Pouilloux,247900558,CC du Cœur du Poitou,CC
79075,La Chapelle-Saint-Étienne,247900731,CC Terre de Sèvre,CC
79076,La Chapelle-Saint-Laurent,247900731,CC Terre de Sèvre,CC
79077,La Chapelle-Thireuil,200022812,CC Gâtine-Autize,CC
79078,Prissé-la-Charrière,247900517,CC Plaine de Courance,CC
79079,Mauléon,247900426,CC du Delta Sèvre Argent,CC
79080,Châtillon-sur-Thouet,247900665,CC de Parthenay,CC
79081,Chauray,247900806,CA de Niort,CA
79083,Chef-Boutonne,247900558,CC du Cœur du Poitou,CC
79084,Chenay,247900624,CC du Lezayen,CC
79085,Chérigné,247900681,CC du Val de Boutonne,CC
79086,Cherveux,247900657,CC du Val de Sèvre,CC
79087,Chey,247900624,CC du Lezayen,CC
79088,Chiché,247900830,CC Cœur de Bocage,CC
79089,Le Chillou,247900442,CC du Val du Thouet,CC
79090,Chizé,247900681,CC du Val de Boutonne,CC
79091,Cirières,247900426,CC du Delta Sèvre Argent,CC
79092,Clavé,247900608,CC du Pays Sud Gâtine,CC
79094,Clessé,247900731,CC Terre de Sèvre,CC
79095,Clussais-la-Pommeraie,247900558,CC du Cœur du Poitou,CC
79096,Combrand,247900426,CC du Delta Sèvre Argent,CC
79098,La Couarde,247900756,CC de la Haute Sèvre,CC
79099,La Coudre,247900673,CC de l'Argentonnais,CC
79100,Coulon,247900806,CA de Niort,CA
79101,Coulonges-sur-l'Autize,200022812,CC Gâtine-Autize,CC
79102,Coulonges-Thouarsais,247900749,CC du Saint Varentais,CC
79103,Courlay,247900830,CC Cœur de Bocage,CC
79104,Cours,247900509,CC du Val d'Egray,CC
79105,Coutières,247900707,CC du Pays Ménigoutais,CC
79106,Couture-d'Argenson,247900558,CC du Cœur du Poitou,CC
79107,Crézières,247900558,CC du Cœur du Poitou,CC
79108,Doux,247900772,CC du Pays Thénézéen,CC
79109,Échiré,247900806,CA de Niort,CA
79111,Ensigné,247900681,CC du Val de Boutonne,CC
79112,Épannes,247900806,CA de Niort,CA
79113,Étusson,247900673,CC de l'Argentonnais,CC
79114,Exireuil,247900616,CC Arc en Sèvre,CC
79115,Exoudun,247900756,CC de la Haute Sèvre,CC
79116,Faye-l'Abbesse,247900830,CC Cœur de Bocage,CC
79117,Faye-sur-Ardin,200022812,CC Gâtine-Autize,CC
79118,Fénery,247900665,CC de Parthenay,CC
79119,Fenioux,200022812,CC Gâtine-Autize,CC
79120,La Ferrière-en-Parthenay,247900772,CC du Pays Thénézéen,CC
79121,Fomperron,247900707,CC du Pays Ménigoutais,CC
79122,Fontenille-Saint-Martin-d'Entraigues,247900558,CC du Cœur du Poitou,CC
79123,La Forêt-sur-Sèvre,247900426,CC du Delta Sèvre Argent,CC
79124,Les Forges,247900707,CC du Pays Ménigoutais,CC
79125,Fors,247900517,CC Plaine de Courance,CC
79126,Les Fosses,247900681,CC du Val de Boutonne,CC
79127,La Foye-Monjault,247900517,CC Plaine de Courance,CC
79128,François,247900616,CC Arc en Sèvre,CC
79129,Fressines,247900475,CC de Celles sur Belle,CC
79130,Frontenay-Rohan-Rohan,247900806,CA de Niort,CA
79131,Geay,247900749,CC du Saint Varentais,CC
79132,Genneton,247900673,CC de l'Argentonnais,CC
79133,Germond-Rouvre,247900509,CC du Val d'Egray,CC
79134,Glénay,247900749,CC du Saint Varentais,CC
79135,Gourgé,247900442,CC du Val du Thouet,CC
79136,Gournay-Loizé,247900558,CC du Cœur du Poitou,CC
79137,Granzay-Gript,247900517,CC Plaine de Courance,CC
79139,Les Groseillers,247900608,CC du Pays Sud Gâtine,CC
79140,Hanc,247900558,CC du Cœur du Poitou,CC
79141,Irais,247900590,CC de l'Airvaudais,CC
79142,Juillé,247900681,CC du Val de Boutonne,CC
79144,Juscorps,247900517,CC Plaine de Courance,CC
79145,Lageon,ZZZZZZZZZ,nd,nd
79147,Largeasse,247900731,CC Terre de Sèvre,CC
79148,Lezay,247900624,CC du Lezayen,CC
79149,Lhoumois,247900772,CC du Pays Thénézéen,CC
79150,Limalonges,247900558,CC du Cœur du Poitou,CC
79152,Lorigné,247900558,CC du Cœur du Poitou,CC
79153,Loubigné,247900558,CC du Cœur du Poitou,CC
79154,Loubillé,247900558,CC du Cœur du Poitou,CC
79156,Louin,247900442,CC du Val du Thouet,CC
79157,Louzy,247900798,CC du Thouarsais,CC
79158,Luché-sur-Brioux,247900681,CC du Val de Boutonne,CC
79159,Luché-Thouarsais,247900749,CC du Saint Varentais,CC
79160,Lusseray,247900681,CC du Val de Boutonne,CC
79161,Luzay,247900749,CC du Saint Varentais,CC
79162,Magné,247900806,CA de Niort,CA
79163,Mairé-Levescault,247900558,CC du Cœur du Poitou,CC
79164,Maisonnay,247900483,CC du Canton de Melle,CC
79165,Maisontiers,247900442,CC du Val du Thouet,CC
79166,Marigny,247900517,CC Plaine de Courance,CC
79167,Marnes,247900590,CC de l'Airvaudais,CC
79168,Massais,247900673,CC de l'Argentonnais,CC
79170,Mauzé-sur-le-Mignon,247900806,CA de Niort,CA
79171,Mauzé-Thouarsais,247900798,CC du Thouarsais,CC
79172,Mazières-en-Gâtine,247900608,CC du Pays Sud Gâtine,CC
79173,Mazières-sur-Béronne,247900483,CC du Canton de Melle,CC
79174,Melle,247900483,CC du Canton de Melle,CC
79175,Melleran,247900558,CC du Cœur du Poitou,CC
79176,Ménigoute,247900707,CC du Pays Ménigoutais,CC
79177,Messé,247900624,CC du Lezayen,CC
79178,Missé,247900798,CC du Thouarsais,CC
79179,Moncoutant,247900731,CC Terre de Sèvre,CC
79180,Montalembert,247900558,CC du Cœur du Poitou,CC
79183,Montravers,247900426,CC du Delta Sèvre Argent,CC
79184,La Mothe-Saint-Héray,247900756,CC de la Haute Sèvre,CC
79185,Mougon,247900475,CC de Celles sur Belle,CC
79187,Moutiers-sous-Argenton,247900673,CC de l'Argentonnais,CC
79188,Moutiers-sous-Chantemerle,247900731,CC Terre de Sèvre,CC
79189,Nanteuil,247900616,CC Arc en Sèvre,CC
79190,Neuvy-Bouin,247900715,CC Espace Gâtine,CC
79191,Niort,247900806,CA de Niort,CA
79195,Nueil-les-Aubiers,247900426,CC du Delta Sèvre Argent,CC
79196,Oiron,247900798,CC du Thouarsais,CC
79197,Oroux,247900772,CC du Pays Thénézéen,CC
79198,Paizay-le-Chapt,247900681,CC du Val de Boutonne,CC
79199,Paizay-le-Tort,247900483,CC du Canton de Melle,CC
79200,Pamplie,247900509,CC du Val d'Egray,CC
79201,Pamproux,247900657,CC du Val de Sèvre,CC
79202,Parthenay,247900665,CC de Parthenay,CC
79203,Pas-de-Jeu,247900798,CC du Thouarsais,CC
79204,Périgné,247900681,CC du Val de Boutonne,CC
79205,Pers,247900558,CC du Cœur du Poitou,CC
79207,La Petite-Boissière,247900426,CC du Delta Sèvre Argent,CC
79208,La Peyratte,247900772,CC du Pays Thénézéen,CC
79209,Pierrefitte,247900749,CC du Saint Varentais,CC
79210,Le Pin,247900426,CC du Delta Sèvre Argent,CC
79211,Pioussay,247900558,CC du Cœur du Poitou,CC
79212,Pliboux,247900558,CC du Cœur du Poitou,CC
79213,Pompaire,247900665,CC de Parthenay,CC
79214,Pouffonds,247900483,CC du Canton de Melle,CC
79215,Pougne-Hérisson,247900715,CC Espace Gâtine,CC
79216,Prahecq,247900517,CC Plaine de Courance,CC
79217,Prailles,247900475,CC de Celles sur Belle,CC
79218,Pressigny,247900772,CC du Pays Thénézéen,CC
79219,Priaires,247900806,CA de Niort,CA
79220,Prin-Deyrançon,247900806,CA de Niort,CA
79222,Pugny,247900731,CC Terre de Sèvre,CC
79223,Puihardy,200022812,CC Gâtine-Autize,CC
79225,Reffannes,247900707,CC du Pays Ménigoutais,CC
79226,Le Retail,247900715,CC Espace Gâtine,CC
79229,La Rochénard,247900806,CA de Niort,CA
79230,Rom,247900624,CC du Lezayen,CC
79231,Romans,247900616,CC Arc en Sèvre,CC
79235,Saint-Amand-sur-Sèvre,247900426,CC du Delta Sèvre Argent,CC
79236,Saint-André-sur-Sèvre,247900426,CC du Delta Sèvre Argent,CC
79238,Saint-Aubin-du-Plain,247900673,CC de l'Argentonnais,CC
79239,Saint-Aubin-le-Cloud,247900715,CC Espace Gâtine,CC
79240,Sainte-Blandine,247900475,CC de Celles sur Belle,CC
79241,Saint-Christophe-sur-Roc,247900509,CC du Val d'Egray,CC
79242,Saint-Clémentin,247900673,CC de l'Argentonnais,CC
79243,Saint-Coutant,247900624,CC du Lezayen,CC
79244,Saint-Cyr-la-Lande,247900798,CC du Thouarsais,CC
79246,Sainte-Eanne,247900657,CC du Val de Sèvre,CC
79247,Saint-Étienne-la-Cigogne,247900517,CC Plaine de Courance,CC
79249,Saint-Gelais,247900806,CA de Niort,CA
79250,Sainte-Gemme,247900749,CC du Saint Varentais,CC
79251,Saint-Génard,247900483,CC du Canton de Melle,CC
79252,Saint-Généroux,247900590,CC de l'Airvaudais,CC
79253,Saint-Georges-de-Noisné,247900608,CC du Pays Sud Gâtine,CC
79254,Saint-Georges-de-Rex,247900806,CA de Niort,CA
79255,Saint-Germain-de-Longue-Chaume,ZZZZZZZZZ,nd,nd
79256,Saint-Germier,247900707,CC du Pays Ménigoutais,CC
79257,Saint-Hilaire-la-Palud,247900806,CA de Niort,CA
79258,Saint-Jacques-de-Thouars,247900798,CC du Thouarsais,CC
79259,Saint-Jean-de-Thouars,247900798,CC du Thouarsais,CC
79260,Saint-Jouin-de-Marnes,247900590,CC de l'Airvaudais,CC
79261,Saint-Jouin-de-Milly,247900426,CC du Delta Sèvre Argent,CC
79263,Saint-Laurs,200022812,CC Gâtine-Autize,CC
79264,Saint-Léger-de-la-Martinière,247900483,CC du Canton de Melle,CC
79265,Saint-Léger-de-Montbrun,247900798,CC du Thouarsais,CC
79267,Saint-Lin,247900608,CC du Pays Sud Gâtine,CC
79268,Saint-Loup-Lamairé,247900442,CC du Val du Thouet,CC
79269,Saint-Maixent-de-Beugné,200022812,CC Gâtine-Autize,CC
79270,Saint-Maixent-l'École,247900616,CC Arc en Sèvre,CC
79271,Saint-Marc-la-Lande,247900608,CC du Pays Sud Gâtine,CC
79273,Saint-Martin-de-Bernegoue,247900517,CC Plaine de Courance,CC
79274,Saint-Martin-de-Mâcon,247900798,CC du Thouarsais,CC
79276,Saint-Martin-de-Saint-Maixent,247900616,CC Arc en Sèvre,CC
79277,Saint-Martin-de-Sanzay,247900798,CC du Thouarsais,CC
79278,Saint-Martin-du-Fouilloux,247900707,CC du Pays Ménigoutais,CC
79279,Saint-Martin-lès-Melle,247900483,CC du Canton de Melle,CC
79280,Saint-Maurice-la-Fougereuse,247900673,CC de l'Argentonnais,CC
79281,Saint-Maxire,247900806,CA de Niort,CA
79282,Saint-Médard,247900475,CC de Celles sur Belle,CC
79283,Sainte-Néomaye,247900657,CC du Val de Sèvre,CC
79284,Sainte-Ouenne,247900509,CC du Val d'Egray,CC
